h 	 hh 	 p 	 snp 	 ar 	 war 	 sigma 	 bf 	 like 	 
0.038	0.002	-1.701	1	0.260	0.146	0.286	13.052	-2.532	
0.310	0.002	-1.644	1	0.260	0.146	0.967	12.373	-2.893	
0.409	0.003	-1.489	1	0.260	0.146	1.210	11.047	-4.156	
0.003	0.003	-1.352	1	0.260	0.146	0.073	14.110	-5.726	
0.128	0.003	-1.351	2	0.260	0.146	0.390	12.637	-8.808	
0.086	0.004	-1.623	1	0.260	0.146	0.442	13.331	-3.039	
0.020	0.004	-1.463	1	0.260	0.146	0.205	13.501	-4.412	
0.008	0.003	-1.313	4	0.260	0.146	0.078	15.752	-15.201	
0.004	0.003	-1.398	2	0.260	0.146	0.068	14.438	-8.317	
0.025	0.003	-1.514	4	0.260	0.146	0.155	12.380	-14.283	
0.003	0.002	-1.321	3	0.261	0.146	0.061	13.871	-12.149	
0.004	0.004	-1.232	4	0.261	0.146	0.055	12.725	-15.937	
0.117	0.002	-1.341	2	0.261	0.146	0.374	13.648	-8.927	
0.025	0.003	-1.410	2	0.261	0.146	0.170	11.516	-8.211	
0.027	0.003	-1.514	2	0.261	0.146	0.171	13.405	-7.370	
0.253	0.003	-1.799	2	0.261	0.146	0.595	12.424	-6.143	
0.282	0.003	-1.721	4	0.261	0.146	0.541	10.750	-14.249	
0.123	0.002	-1.829	4	0.261	0.146	0.364	8.398	-14.471	
0.292	0.002	-1.975	1	0.261	0.146	0.926	12.208	-1.343	
0.344	0.002	-1.992	1	0.261	0.146	1.047	13.497	-1.289	
0.160	0.002	-1.945	1	0.261	0.146	0.631	12.797	-1.437	
0.184	0.002	-2.017	1	0.261	0.146	0.686	12.746	-1.218	
0.143	0.002	-2.101	1	0.261	0.146	0.590	13.096	-1.002	
0.166	0.001	-2.078	2	0.261	0.146	0.524	12.420	-5.834	
0.127	0.001	-2.078	1	0.261	0.146	0.552	13.167	-1.056	
0.104	0.003	-2.015	2	0.261	0.146	0.347	13.485	-5.853	
0.189	0.003	-1.861	2	0.261	0.146	0.493	11.787	-6.019	
0.084	0.002	-1.945	1	0.261	0.146	0.438	12.646	-1.437	
0.104	0.004	-1.999	2	0.261	0.146	0.350	14.292	-5.862	
0.340	0.002	-1.873	2	0.261	0.146	0.733	12.184	-5.998	
0.691	0.003	-2.039	1	0.260	0.146	2.166	11.803	-1.158	
0.668	0.004	-1.940	1	0.260	0.146	2.046	11.542	-1.456	
0.366	0.002	-1.861	1	0.260	0.146	1.093	11.778	-1.747	
0.395	0.002	-2.052	1	0.260	0.146	1.166	11.964	-1.122	
0.322	0.001	-2.056	2	0.260	0.146	0.856	9.346	-5.838	
0.410	0.002	-1.914	2	0.260	0.146	0.855	12.371	-5.940	
0.632	0.002	-1.973	1	0.260	0.146	1.891	11.381	-1.348	
0.511	0.003	-1.942	1	0.260	0.146	1.476	11.990	-1.450	
0.010	0.002	-2.040	1	0.260	0.146	0.148	13.765	-1.154	
0.020	0.003	-1.886	3	0.260	0.146	0.128	14.255	-10.308	
0.103	0.002	-1.848	1	0.260	0.146	0.486	13.115	-1.802	
0.033	0.003	-2.061	1	0.260	0.146	0.264	13.071	-1.100	
0.058	0.001	-2.090	1	0.260	0.146	0.359	12.838	-1.027	
0.121	0.004	-1.986	1	0.260	0.146	0.535	14.161	-1.308	
0.002	0.002	-2.033	1	0.260	0.146	0.068	15.616	-1.174	
0.587	0.003	-2.088	1	0.260	0.146	1.732	10.689	-1.033	
0.409	0.002	-2.023	1	0.260	0.146	1.201	13.360	-1.200	
0.387	0.003	-2.023	1	0.260	0.146	1.148	13.831	-1.200	
0.322	0.002	-2.038	1	0.260	0.146	0.997	13.546	-1.159	
0.003	0.002	-2.065	3	0.260	0.146	0.049	13.549	-10.582	
0.203	0.001	-1.934	1	0.260	0.146	0.728	12.520	-1.476	
0.468	0.003	-2.017	1	0.260	0.146	1.355	13.666	-1.216	
0.464	0.003	-1.988	1	0.260	0.146	1.344	13.577	-1.301	
0.533	0.002	-1.940	1	0.260	0.146	1.544	13.536	-1.456	
0.606	0.003	-1.970	1	0.260	0.146	1.792	13.387	-1.356	
0.361	0.003	-2.026	1	0.260	0.146	1.084	12.158	-1.192	
0.510	0.003	-1.934	1	0.260	0.146	1.472	11.831	-1.475	
0.546	0.001	-1.916	1	0.260	0.145	1.583	11.713	-1.537	
0.548	0.002	-2.019	1	0.260	0.145	1.591	11.655	-1.213	
0.556	0.003	-2.060	1	0.260	0.145	1.617	12.099	-1.102	
0.595	0.002	-2.093	1	0.260	0.145	1.748	11.991	-1.022	
0.692	0.001	-1.992	1	0.260	0.145	2.163	11.205	-1.291	
0.941	0.003	-2.002	1	0.260	0.145	5.770	10.010	-1.260	
0.685	0.003	-1.991	1	0.260	0.145	2.127	11.625	-1.292	
0.689	0.003	-2.021	1	0.260	0.145	2.152	11.814	-1.207	
0.668	0.004	-2.080	1	0.260	0.145	2.039	11.050	-1.054	
0.450	0.002	-2.016	1	0.260	0.145	1.306	12.652	-1.220	
0.177	0.004	-2.063	1	0.260	0.145	0.670	12.890	-1.095	
0.117	0.003	-1.934	1	0.260	0.145	0.526	12.890	-1.477	
0.045	0.003	-1.847	1	0.260	0.145	0.312	15.104	-1.804	
0.021	0.002	-1.981	1	0.260	0.145	0.210	15.038	-1.324	
0.073	0.003	-2.050	2	0.260	0.145	0.288	14.464	-5.839	
0.175	0.002	-2.079	1	0.260	0.145	0.664	12.524	-1.056	
0.035	0.002	-2.070	1	0.260	0.145	0.273	13.469	-1.078	
0.059	0.004	-1.908	1	0.260	0.145	0.361	14.968	-1.568	
0.031	0.002	-1.959	2	0.260	0.145	0.218	11.757	-5.892	
0.010	0.002	-1.855	1	0.260	0.145	0.143	15.348	-1.772	
0.162	0.004	-1.883	1	0.260	0.145	0.636	14.417	-1.662	
0.205	0.005	-1.840	1	0.260	0.145	0.734	14.276	-1.832	
0.260	0.002	-1.873	1	0.260	0.145	0.858	14.121	-1.699	
0.017	0.004	-1.945	1	0.260	0.145	0.192	13.794	-1.437	
0.172	0.003	-1.911	3	0.260	0.145	0.429	10.782	-10.332	
0.503	0.002	-1.831	1	0.260	0.145	1.452	11.833	-1.875	
0.574	0.003	-1.633	2	0.260	0.145	1.186	11.618	-6.707	
0.627	0.003	-1.644	1	0.260	0.145	1.885	10.604	-2.896	
0.543	0.001	-1.518	1	0.260	0.145	1.578	13.514	-3.884	
0.558	0.002	-1.480	1	0.260	0.145	1.621	12.012	-4.242	
0.597	0.001	-1.573	2	0.260	0.145	1.288	9.534	-7.011	
0.496	0.003	-1.525	1	0.260	0.145	1.428	11.512	-3.822	
0.542	0.003	-1.562	1	0.260	0.145	1.569	11.668	-3.499	
0.026	0.005	-1.444	3	0.260	0.145	0.135	14.607	-11.192	
0.025	0.003	-1.525	4	0.260	0.145	0.155	11.676	-14.262	
0.013	0.004	-1.385	1	0.260	0.145	0.166	15.659	-5.301	
0.011	0.003	-1.431	3	0.260	0.145	0.101	12.981	-11.272	
0.037	0.002	-1.434	4	0.260	0.146	0.169	11.734	-14.520	
0.008	0.002	-1.633	3	0.260	0.146	0.087	14.067	-10.441	
0.285	0.003	-1.391	2	0.260	0.146	0.644	11.588	-8.392	
0.106	0.004	-1.524	4	0.260	0.146	0.253	10.412	-14.263	
0.041	0.002	-1.467	4	0.260	0.146	0.185	10.565	-14.403	
0.563	0.002	-1.371	2	0.260	0.146	1.158	11.356	-8.597	
0.475	0.002	-1.429	1	0.260	0.146	1.372	11.913	-4.785	
0.253	0.003	-1.503	2	0.260	0.146	0.594	11.215	-7.448	
0.009	0.003	-1.610	3	0.260	0.146	0.079	14.103	-10.496	
0.085	0.003	-1.701	2	0.260	0.146	0.373	10.111	-6.429	
0.045	0.003	-1.714	3	0.260	0.146	0.235	11.149	-10.312	
0.125	0.002	-1.799	1	0.260	0.146	0.546	12.715	-2.020	
0.002	0.002	-1.873	1	0.260	0.146	0.059	14.975	-1.701	
0.138	0.002	-1.742	1	0.260	0.146	0.578	12.660	-2.301	
0.019	0.002	-1.794	2	0.260	0.146	0.171	12.108	-6.156	
0.007	0.002	-1.752	3	0.260	0.146	0.088	12.735	-10.283	
0.162	0.003	-1.666	2	0.260	0.146	0.536	9.715	-6.563	
0.022	0.003	-1.648	2	0.260	0.146	0.185	12.280	-6.640	
0.288	0.003	-1.840	2	0.260	0.146	0.748	12.106	-6.057	
0.169	0.001	-1.885	1	0.260	0.146	0.650	12.683	-1.652	
0.222	0.003	-1.889	2	0.260	0.146	0.545	11.950	-5.974	
0.088	0.002	-1.704	2	0.260	0.146	0.316	12.935	-6.420	
0.032	0.004	-1.712	4	0.260	0.146	0.143	11.824	-14.237	
0.015	0.004	-1.789	2	0.260	0.146	0.125	14.783	-6.169	
0.049	0.002	-1.830	1	0.260	0.146	0.326	13.312	-1.878	
0.003	0.001	-1.859	4	0.260	0.146	0.048	15.986	-14.554	
0.113	0.004	-1.784	2	0.260	0.146	0.364	14.113	-6.179	
0.299	0.003	-1.622	2	0.260	0.146	0.768	11.827	-6.756	
0.005	0.004	-1.665	3	0.260	0.146	0.069	14.800	-10.380	
0.034	0.003	-1.584	1	0.260	0.146	0.271	13.688	-3.325	
0.060	0.002	-1.552	4	0.260	0.146	0.246	11.352	-14.221	
0.108	0.005	-1.412	2	0.260	0.146	0.425	10.234	-8.186	
0.004	0.002	-1.360	4	0.260	0.146	0.052	13.678	-14.885	
0.108	0.003	-1.530	1	0.260	0.146	0.502	13.058	-3.779	
0.251	0.003	-1.480	1	0.260	0.146	0.837	14.049	-4.242	
0.314	0.003	-1.458	1	0.260	0.146	0.975	12.322	-4.463	
0.648	0.003	-1.327	1	0.260	0.146	1.961	13.297	-6.079	
0.667	0.003	-1.466	1	0.260	0.146	2.045	11.627	-4.385	
0.807	0.004	-1.486	1	0.260	0.146	2.955	11.174	-4.183	
0.555	0.001	-1.502	2	0.260	0.146	1.141	11.698	-7.458	
0.169	0.001	-1.463	1	0.260	0.146	0.650	12.574	-4.418	
0.068	0.003	-1.679	1	0.260	0.146	0.391	14.793	-2.669	
0.007	0.004	-1.859	2	0.261	0.146	0.087	14.153	-6.023	
0.017	0.001	-1.915	1	0.260	0.146	0.190	13.786	-1.543	
0.266	0.001	-1.920	1	0.261	0.146	0.870	12.556	-1.523	
0.113	0.002	-1.656	3	0.261	0.146	0.332	10.888	-10.394	
0.238	0.004	-1.547	1	0.261	0.146	0.808	14.180	-3.629	
0.125	0.003	-1.610	1	0.261	0.146	0.547	12.738	-3.130	
0.186	0.003	-1.711	1	0.261	0.146	0.691	14.238	-2.473	
0.335	0.002	-1.658	1	0.261	0.146	1.024	12.148	-2.798	
0.564	0.002	-1.634	3	0.261	0.146	0.948	11.345	-10.440	
0.446	0.002	-1.541	3	0.261	0.146	0.748	10.738	-10.715	
0.484	0.003	-1.601	2	0.261	0.146	1.137	11.143	-6.861	
0.845	0.001	-1.662	1	0.261	0.146	3.375	11.279	-2.773	
0.427	0.002	-1.577	1	0.261	0.146	1.246	12.009	-3.383	
0.333	0.004	-1.573	1	0.261	0.146	1.021	13.522	-3.413	
0.199	0.003	-1.406	4	0.261	0.146	0.473	9.253	-14.637	
0.248	0.003	-1.679	1	0.261	0.146	0.830	14.056	-2.669	
0.016	0.004	-1.743	1	0.261	0.146	0.182	13.778	-2.299	
0.319	0.005	-1.574	1	0.261	0.146	0.990	13.978	-3.407	
0.110	0.003	-1.926	2	0.261	0.146	0.360	13.276	-5.926	
0.059	0.002	-1.868	2	0.261	0.146	0.305	10.839	-6.007	
0.009	0.002	-1.914	1	0.261	0.146	0.136	14.005	-1.544	
0.040	0.002	-1.864	1	0.261	0.146	0.296	13.693	-1.734	
0.111	0.002	-1.843	1	0.261	0.146	0.509	12.736	-1.820	
0.228	0.004	-1.909	1	0.261	0.146	0.783	12.746	-1.563	
0.212	0.004	-1.814	1	0.261	0.146	0.747	12.066	-1.950	
0.287	0.002	-1.613	1	0.261	0.146	0.916	12.220	-3.111	
0.492	0.003	-1.694	1	0.261	0.146	1.423	12.175	-2.577	
0.483	0.002	-1.755	1	0.261	0.146	1.390	11.539	-2.234	
0.514	0.002	-1.763	2	0.261	0.146	1.049	10.920	-6.236	
0.235	0.002	-1.587	2	0.261	0.146	0.652	13.569	-6.932	
0.395	0.002	-1.564	1	0.261	0.146	1.162	11.717	-3.489	
0.030	0.003	-1.573	4	0.261	0.146	0.141	11.513	-14.198	
0.018	0.003	-1.801	1	0.261	0.146	0.197	15.424	-2.008	
0.068	0.002	-1.818	1	0.261	0.146	0.391	13.162	-1.931	
0.302	0.004	-1.722	2	0.261	0.146	0.819	9.191	-6.360	
0.171	0.003	-1.595	1	0.261	0.146	0.655	14.290	-3.247	
0.026	0.002	-1.674	2	0.261	0.146	0.200	13.531	-6.532	
0.053	0.003	-1.808	1	0.261	0.146	0.341	14.596	-1.974	
0.173	0.002	-2.023	1	0.261	0.146	0.659	12.567	-1.201	
0.356	0.004	-1.919	1	0.261	0.146	1.072	12.271	-1.527	
0.037	0.002	-2.008	1	0.261	0.146	0.286	12.457	-1.243	
0.320	0.003	-1.887	1	0.261	0.146	0.992	13.550	-1.646	
0.329	0.001	-1.938	1	0.261	0.146	1.007	12.397	-1.461	
0.129	0.003	-1.842	1	0.261	0.146	0.556	12.921	-1.826	
0.037	0.003	-1.547	3	0.261	0.146	0.179	15.347	-10.696	
0.006	0.005	-1.670	2	0.261	0.146	0.092	14.641	-6.547	
0.138	0.006	-1.535	1	0.261	0.146	0.578	12.841	-3.731	
0.013	0.002	-1.656	1	0.261	0.146	0.165	13.859	-2.813	
0.032	0.002	-1.778	3	0.261	0.146	0.150	14.012	-10.273	
0.028	0.005	-1.877	1	0.261	0.146	0.243	13.788	-1.684	
0.121	0.002	-1.857	1	0.261	0.146	0.535	12.687	-1.764	
0.006	0.002	-1.907	4	0.261	0.146	0.075	14.025	-14.708	
0.194	0.003	-1.964	1	0.261	0.146	0.710	14.308	-1.377	
0.024	0.002	-1.817	1	0.261	0.146	0.228	15.296	-1.937	
0.120	0.002	-1.757	2	0.261	0.146	0.377	13.870	-6.251	
0.006	0.002	-1.637	1	0.261	0.146	0.108	13.836	-2.938	
0.014	0.001	-1.839	3	0.261	0.146	0.108	15.484	-10.278	
0.005	0.004	-1.745	2	0.261	0.146	0.073	14.221	-6.286	
0.037	0.002	-1.788	1	0.261	0.146	0.282	13.607	-2.072	
0.166	0.002	-1.849	1	0.261	0.146	0.644	14.307	-1.798	
0.024	0.003	-2.085	3	0.261	0.146	0.131	13.463	-10.626	
0.005	0.004	-2.102	1	0.261	0.146	0.104	14.585	-1.000	
0.004	0.002	-2.095	1	0.261	0.146	0.095	15.994	-1.016	
0.043	0.002	-2.016	1	0.261	0.146	0.308	13.726	-1.222	
0.166	0.002	-1.989	1	0.261	0.146	0.645	12.943	-1.299	
0.325	0.002	-2.085	1	0.261	0.146	0.999	11.868	-1.040	
0.354	0.001	-2.063	1	0.261	0.146	1.070	13.901	-1.094	
0.362	0.002	-2.091	1	0.261	0.146	1.089	13.883	-1.026	
0.252	0.002	-2.091	1	0.261	0.146	0.837	12.669	-1.025	
0.152	0.004	-2.040	1	0.261	0.146	0.612	13.404	-1.155	
0.109	0.002	-2.033	1	0.261	0.146	0.507	14.214	-1.172	
0.308	0.003	-2.049	1	0.260	0.146	0.971	11.266	-1.130	
0.068	0.002	-2.052	1	0.260	0.146	0.392	13.496	-1.122	
0.041	0.004	-1.991	1	0.260	0.146	0.300	13.750	-1.292	
0.018	0.003	-2.039	1	0.260	0.146	0.194	14.078	-1.157	
0.004	0.003	-2.102	1	0.260	0.146	0.093	15.587	-1.001	
0.026	0.004	-2.090	1	0.260	0.146	0.235	14.941	-1.028	
0.042	0.002	-2.047	3	0.260	0.146	0.175	12.775	-10.546	
0.055	0.001	-1.988	2	0.260	0.146	0.247	13.161	-5.869	
0.300	0.002	-2.013	1	0.260	0.146	0.944	12.074	-1.229	
0.022	0.001	-1.960	2	0.260	0.146	0.159	11.489	-5.891	
0.123	0.003	-1.847	1	0.260	0.146	0.542	12.835	-1.804	
0.155	0.002	-2.042	1	0.260	0.146	0.616	12.347	-1.149	
0.029	0.005	-2.030	1	0.260	0.146	0.251	15.306	-1.182	
0.005	0.002	-1.906	3	0.260	0.146	0.066	14.433	-10.326	
0.005	0.002	-1.940	1	0.260	0.146	0.104	15.958	-1.455	
0.533	0.003	-1.950	1	0.260	0.146	1.543	12.094	-1.422	
0.623	0.005	-1.951	1	0.260	0.146	1.857	11.801	-1.419	
0.688	0.001	-1.954	1	0.260	0.146	2.147	13.110	-1.410	
0.276	0.001	-1.947	1	0.260	0.146	0.890	12.247	-1.431	
0.009	0.003	-1.912	2	0.260	0.145	0.117	12.840	-5.942	
0.211	0.002	-1.923	1	0.260	0.145	0.747	12.307	-1.512	
0.167	0.003	-1.868	1	0.260	0.145	0.652	11.661	-1.720	
0.097	0.004	-1.793	2	0.260	0.146	0.400	12.023	-6.158	
0.122	0.001	-1.913	1	0.260	0.145	0.539	12.444	-1.547	
0.007	0.002	-2.075	2	0.260	0.145	0.100	15.394	-5.834	
0.136	0.003	-1.849	1	0.260	0.146	0.573	12.751	-1.796	
0.032	0.002	-1.968	1	0.260	0.146	0.264	14.834	-1.364	
0.015	0.003	-2.015	1	0.260	0.145	0.179	14.554	-1.223	
0.105	0.003	-2.032	1	0.260	0.145	0.494	12.905	-1.175	
0.291	0.004	-1.915	2	0.260	0.145	0.791	9.840	-5.939	
0.560	0.004	-1.934	1	0.260	0.145	1.630	13.385	-1.477	
0.420	0.004	-2.006	1	0.260	0.145	1.230	13.762	-1.247	
0.461	0.003	-2.047	1	0.260	0.145	1.335	11.865	-1.135	
0.427	0.002	-1.951	1	0.260	0.145	1.248	13.652	-1.418	
0.349	0.001	-1.944	1	0.260	0.145	1.057	12.077	-1.442	
0.271	0.003	-2.003	1	0.260	0.145	0.881	12.364	-1.257	
0.381	0.003	-2.090	1	0.260	0.145	1.132	12.086	-1.028	
0.016	0.004	-2.005	1	0.260	0.145	0.184	13.686	-1.253	
0.063	0.002	-1.854	2	0.260	0.145	0.314	10.918	-6.031	
0.130	0.002	-2.062	1	0.260	0.145	0.557	12.711	-1.097	
0.242	0.003	-1.969	1	0.260	0.145	0.818	14.072	-1.362	
0.053	0.003	-2.053	1	0.260	0.145	0.340	13.565	-1.121	
0.245	0.003	-2.023	1	0.260	0.145	0.823	12.701	-1.201	
0.020	0.004	-2.040	1	0.260	0.145	0.206	14.434	-1.153	
0.040	0.001	-1.944	1	0.260	0.145	0.295	13.311	-1.441	
0.206	0.003	-1.909	1	0.260	0.145	0.735	12.809	-1.565	
0.329	0.003	-1.835	2	0.260	0.145	0.870	9.652	-6.067	
0.001	0.002	-1.815	4	0.260	0.145	0.031	15.348	-14.434	
0.491	0.002	-1.654	1	0.260	0.145	1.418	11.824	-2.829	
0.480	0.003	-1.801	1	0.260	0.145	1.381	12.082	-2.008	
0.004	0.003	-1.747	3	0.260	0.145	0.068	12.815	-10.285	
0.045	0.003	-1.736	1	0.260	0.145	0.315	13.639	-2.337	
0.113	0.003	-1.806	1	0.260	0.145	0.515	12.870	-1.985	
0.129	0.002	-1.733	1	0.260	0.145	0.556	12.649	-2.353	
0.060	0.003	-1.769	3	0.260	0.145	0.211	13.083	-10.275	
0.004	0.003	-1.710	2	0.260	0.145	0.076	13.455	-6.400	
0.030	0.003	-1.611	1	0.260	0.145	0.253	13.477	-3.123	
0.002	0.002	-1.781	1	0.260	0.145	0.070	14.641	-2.105	
0.001	0.003	-1.800	1	0.260	0.145	0.054	14.161	-2.012	
0.147	0.001	-1.728	2	0.260	0.145	0.423	12.638	-6.338	
0.388	0.002	-1.743	1	0.260	0.145	1.150	13.404	-2.297	
0.498	0.002	-1.771	1	0.260	0.145	1.441	13.604	-2.151	
0.549	0.004	-1.774	1	0.260	0.145	1.595	13.503	-2.136	
0.665	0.003	-1.799	2	0.260	0.145	1.438	10.773	-6.145	
0.403	0.002	-1.864	1	0.260	0.145	1.186	12.047	-1.736	
0.605	0.002	-1.936	1	0.260	0.145	1.786	11.553	-1.467	
0.792	0.002	-1.978	1	0.260	0.145	2.817	11.183	-1.332	
0.790	0.002	-1.905	1	0.260	0.145	2.799	11.228	-1.577	
0.445	0.002	-2.088	3	0.260	0.145	0.746	10.094	-10.632	
0.580	0.003	-2.035	1	0.260	0.145	1.697	11.590	-1.168	
0.580	0.003	-2.061	1	0.260	0.145	1.698	13.441	-1.100	
0.580	0.003	-2.061	1	0.260	0.145	1.698	13.441	-1.100	
0.270	0.002	-1.906	1	0.260	0.145	0.877	12.638	-1.575	
0.205	0.002	-2.006	1	0.260	0.145	0.730	12.180	-1.248	
0.008	0.002	-1.864	1	0.260	0.145	0.127	14.297	-1.735	
0.045	0.000	-1.688	1	0.260	0.145	0.313	12.897	-2.613	
0.255	0.004	-1.607	1	0.260	0.145	0.843	12.673	-3.155	
0.095	0.003	-1.553	1	0.260	0.145	0.467	12.979	-3.578	
0.030	0.002	-1.399	4	0.260	0.145	0.136	12.297	-14.672	
0.007	0.003	-1.296	2	0.260	0.145	0.103	14.413	-9.476	
0.002	0.002	-1.229	4	0.260	0.145	0.035	13.506	-15.968	
0.010	0.003	-1.181	3	0.260	0.145	0.095	13.261	-13.892	
0.005	0.003	-1.130	3	0.260	0.145	0.072	15.083	-14.759	
0.292	0.004	-1.085	3	0.260	0.145	0.584	11.717	-15.638	
0.001	0.003	-0.981	4	0.260	0.145	0.032	13.945	-20.344	
0.073	0.002	-1.001	4	0.260	0.145	0.220	10.898	-19.850	
0.210	0.004	-1.171	3	0.260	0.145	0.566	7.078	-14.059	
0.305	0.002	-1.362	3	0.260	0.146	0.551	10.394	-11.784	
0.002	0.002	-1.523	1	0.260	0.146	0.071	13.908	-3.833	
0.181	0.002	-1.473	1	0.260	0.146	0.678	14.256	-4.309	
0.106	0.004	-1.597	2	0.260	0.146	0.419	10.122	-6.881	
0.238	0.003	-1.735	2	0.260	0.146	0.571	13.116	-6.317	
0.509	0.003	-1.776	1	0.260	0.146	1.471	11.994	-2.128	
0.571	0.003	-1.782	1	0.260	0.146	1.667	13.459	-2.101	
0.508	0.003	-1.792	1	0.260	0.146	1.466	11.772	-2.049	
0.094	0.003	-1.941	1	0.260	0.146	0.465	12.887	-1.452	
0.501	0.002	-2.001	1	0.260	0.146	1.446	11.786	-1.263	
0.623	0.002	-2.010	1	0.260	0.146	1.860	13.350	-1.236	
0.476	0.002	-2.042	1	0.260	0.146	1.376	12.229	-1.150	
0.378	0.003	-2.098	1	0.260	0.146	1.122	12.289	-1.010	
0.286	0.004	-2.014	1	0.260	0.146	0.913	12.208	-1.227	
0.597	0.002	-1.937	1	0.260	0.146	1.757	11.654	-1.466	
0.640	0.003	-1.921	2	0.260	0.146	1.361	11.467	-5.932	
0.761	0.002	-1.782	1	0.260	0.146	2.566	11.464	-2.099	
0.638	0.003	-1.683	1	0.260	0.146	1.916	11.492	-2.641	
0.009	0.002	-1.543	1	0.260	0.146	0.139	13.816	-3.659	
0.019	0.003	-1.595	4	0.260	0.146	0.108	13.436	-14.184	
0.261	0.003	-1.766	2	0.260	0.146	0.606	12.712	-6.226	
0.365	0.002	-1.709	1	0.260	0.146	1.094	12.403	-2.486	
0.070	0.002	-2.033	2	0.260	0.146	0.332	10.950	-5.845	
0.073	0.001	-2.086	1	0.260	0.146	0.406	13.020	-1.039	
0.022	0.003	-2.084	2	0.260	0.146	0.182	11.733	-5.833	
0.002	0.001	-1.957	4	0.260	0.146	0.041	13.320	-14.884	
0.314	0.002	-2.039	1	0.260	0.146	0.977	13.895	-1.156	
0.267	0.003	-2.078	1	0.260	0.146	0.870	12.686	-1.057	
0.128	0.001	-2.097	1	0.260	0.146	0.553	12.801	-1.011	
0.021	0.002	-2.050	1	0.260	0.146	0.212	13.561	-1.127	
0.027	0.003	-1.938	1	0.260	0.146	0.240	15.345	-1.460	
0.055	0.002	-1.954	2	0.260	0.146	0.247	13.163	-5.897	
0.009	0.003	-1.867	2	0.260	0.146	0.100	15.093	-6.008	
0.075	0.003	-1.804	1	0.260	0.146	0.412	13.245	-1.994	
0.018	0.004	-1.717	2	0.260	0.146	0.166	11.848	-6.374	
0.002	0.002	-1.628	2	0.260	0.146	0.049	13.149	-6.728	
0.085	0.003	-1.677	1	0.260	0.146	0.441	13.226	-2.676	
0.021	0.004	-1.609	4	0.260	0.146	0.105	13.677	-14.179	
0.120	0.001	-1.536	3	0.260	0.146	0.342	10.719	-10.737	
0.015	0.001	-1.582	3	0.260	0.146	0.116	12.467	-10.576	
0.041	0.003	-1.809	3	0.260	0.146	0.173	13.022	-10.271	
0.009	0.003	-1.706	3	0.260	0.146	0.092	13.378	-10.320	
0.118	0.002	-1.619	2	0.260	0.146	0.374	12.787	-6.771	
0.245	0.002	-1.544	2	0.260	0.146	0.582	12.347	-7.181	
0.020	0.002	-1.588	4	0.260	0.146	0.114	12.618	-14.187	
0.066	0.003	-1.497	1	0.260	0.146	0.383	13.148	-4.082	
0.124	0.002	-1.511	1	0.260	0.146	0.542	12.834	-3.950	
0.014	0.003	-1.676	1	0.260	0.146	0.171	14.183	-2.686	
0.096	0.002	-1.813	1	0.260	0.146	0.471	14.285	-1.952	
0.206	0.002	-1.693	4	0.260	0.146	0.437	10.168	-14.215	
0.181	0.002	-1.485	3	0.260	0.146	0.489	9.291	-10.965	
0.002	0.001	-1.409	3	0.260	0.146	0.053	12.610	-11.422	
0.013	0.002	-1.647	1	0.260	0.146	0.167	13.816	-2.870	
0.006	0.002	-1.907	2	0.260	0.146	0.082	14.142	-5.950	
0.209	0.002	-1.995	1	0.260	0.146	0.742	12.803	-1.283	
0.091	0.002	-1.996	1	0.260	0.146	0.457	14.644	-1.279	
0.008	0.002	-2.073	1	0.260	0.146	0.131	15.410	-1.069	
0.041	0.003	-2.049	1	0.260	0.146	0.300	13.295	-1.131	
0.273	0.001	-1.988	2	0.260	0.146	0.748	10.379	-5.869	
0.249	0.003	-1.988	1	0.260	0.146	0.831	14.055	-1.302	
0.237	0.002	-1.943	1	0.260	0.146	0.806	13.757	-1.445	
0.116	0.004	-1.908	2	0.260	0.146	0.370	12.117	-5.948	
0.052	0.002	-1.954	1	0.260	0.146	0.339	14.930	-1.409	
0.007	0.003	-1.830	1	0.260	0.146	0.123	14.077	-1.878	
0.063	0.002	-1.866	1	0.260	0.146	0.375	13.119	-1.726	
0.034	0.003	-1.899	3	0.260	0.146	0.172	13.316	-10.319	
0.164	0.004	-1.904	1	0.260	0.146	0.641	14.312	-1.580	
0.038	0.004	-1.910	2	0.260	0.146	0.203	13.474	-5.945	
0.062	0.002	-2.016	1	0.260	0.146	0.373	12.802	-1.219	
0.069	0.003	-2.056	1	0.260	0.146	0.394	13.833	-1.112	
0.061	0.002	-2.020	1	0.260	0.146	0.368	13.490	-1.210	
0.023	0.004	-2.029	1	0.260	0.146	0.222	13.228	-1.183	
0.005	0.002	-1.857	1	0.260	0.146	0.101	14.169	-1.763	
0.003	0.002	-2.072	2	0.260	0.146	0.052	14.295	-5.834	
0.511	0.002	-1.914	1	0.260	0.146	1.475	11.829	-1.546	
0.386	0.003	-1.881	1	0.260	0.146	1.146	12.442	-1.669	
0.126	0.002	-1.955	1	0.260	0.146	0.548	12.712	-1.406	
0.011	0.005	-1.730	1	0.260	0.146	0.154	13.881	-2.370	
0.036	0.002	-1.585	1	0.260	0.146	0.280	13.108	-3.319	
0.300	0.004	-1.500	1	0.260	0.146	0.945	12.271	-4.052	
0.019	0.001	-1.422	2	0.260	0.146	0.141	13.654	-8.093	
0.104	0.002	-1.285	1	0.260	0.146	0.493	14.570	-6.706	
0.044	0.003	-1.358	1	0.260	0.146	0.312	15.010	-5.648	
