h 	 hh 	 p 	 snp 	 ar 	 war 	 sigma 	 bf 	 like 	 
0.258	0.003	-1.978	1	0.253	0.067	0.862	14.294	-1.458	
0.240	0.003	-1.829	2	0.253	0.067	0.629	13.132	-6.258	
0.043	0.001	-1.866	1	0.253	0.067	0.311	15.515	-1.893	
0.004	0.003	-1.933	3	0.253	0.067	0.053	15.935	-10.498	
0.006	0.003	-1.850	2	0.253	0.067	0.082	15.880	-6.208	
0.013	0.003	-1.889	1	0.253	0.067	0.165	16.204	-1.794	
0.001	0.002	-1.873	2	0.253	0.067	0.043	15.997	-6.160	
0.047	0.001	-1.738	1	0.253	0.067	0.326	14.753	-2.548	
0.003	0.004	-1.923	2	0.253	0.067	0.060	14.783	-6.074	
0.339	0.003	-1.984	1	0.253	0.067	1.047	13.030	-1.438	
0.208	0.002	-2.039	1	0.253	0.067	0.750	13.669	-1.268	
0.012	0.003	-2.051	1	0.253	0.067	0.163	14.779	-1.233	
0.005	0.001	-2.065	2	0.253	0.067	0.072	14.285	-5.940	
0.066	0.003	-1.972	1	0.253	0.067	0.388	15.471	-1.479	
0.008	0.005	-1.933	1	0.253	0.067	0.134	16.426	-1.620	
0.165	0.002	-1.709	1	0.253	0.067	0.651	15.619	-2.721	
0.132	0.002	-1.735	1	0.253	0.067	0.572	15.418	-2.565	
0.022	0.004	-1.795	1	0.253	0.067	0.221	16.802	-2.228	
0.051	0.002	-1.610	1	0.253	0.067	0.341	16.556	-3.430	
0.128	0.003	-1.737	1	0.253	0.067	0.561	17.349	-2.552	
0.187	0.002	-1.769	2	0.254	0.067	0.629	15.361	-6.424	
0.001	0.004	-1.854	2	0.254	0.067	0.044	19.922	-6.200	
0.164	0.003	-1.818	1	0.254	0.067	0.648	18.765	-2.116	
0.379	0.003	-2.022	1	0.254	0.067	1.143	17.848	-1.320	
0.843	0.002	-2.027	1	0.254	0.067	3.388	16.896	-1.302	
0.770	0.002	-2.031	1	0.254	0.067	2.678	16.592	-1.291	
0.571	0.003	-1.966	1	0.254	0.067	1.689	16.545	-1.501	
0.342	0.003	-2.015	1	0.254	0.067	1.055	17.377	-1.341	
0.474	0.004	-2.047	1	0.254	0.067	1.390	17.358	-1.244	
0.741	0.002	-2.072	1	0.254	0.067	2.472	16.198	-1.174	
0.722	0.003	-2.102	1	0.254	0.067	2.361	16.053	-1.097	
0.701	0.004	-2.033	1	0.254	0.067	2.242	15.711	-1.285	
0.748	0.003	-2.107	1	0.254	0.067	2.523	15.368	-1.084	
0.751	0.005	-2.059	1	0.254	0.067	2.541	15.111	-1.210	
0.685	0.002	-2.037	1	0.254	0.067	2.156	15.503	-1.273	
0.522	0.004	-2.107	1	0.254	0.067	1.528	17.326	-1.083	
0.468	0.004	-2.104	1	0.254	0.067	1.372	17.580	-1.091	
0.360	0.003	-2.075	1	0.254	0.067	1.098	17.874	-1.166	
0.579	0.004	-2.039	1	0.254	0.067	1.717	18.522	-1.266	
0.857	0.005	-2.110	1	0.255	0.067	3.588	18.024	-1.075	
0.852	0.004	-2.042	1	0.255	0.067	3.507	18.471	-1.260	
0.837	0.002	-2.014	1	0.255	0.067	3.316	18.191	-1.344	
0.697	0.002	-1.892	1	0.255	0.067	2.217	18.831	-1.782	
0.594	0.003	-1.845	1	0.255	0.067	1.771	19.318	-1.985	
0.664	0.004	-1.653	1	0.255	0.067	2.058	19.528	-3.102	
0.553	0.003	-1.698	1	0.255	0.067	1.629	20.165	-2.792	
0.546	0.002	-1.727	1	0.255	0.067	1.605	19.971	-2.612	
0.352	0.003	-1.817	1	0.255	0.067	1.078	19.685	-2.118	
0.179	0.004	-1.983	2	0.255	0.067	0.586	18.134	-5.998	
0.036	0.006	-2.104	1	0.255	0.067	0.282	22.268	-1.091	
0.262	0.004	-2.132	1	0.255	0.067	0.872	20.532	-1.021	
0.104	0.004	-2.049	1	0.255	0.067	0.497	20.880	-1.239	
0.002	0.005	-1.986	1	0.255	0.067	0.066	21.624	-1.431	
0.124	0.004	-2.098	1	0.255	0.067	0.549	20.829	-1.106	
0.019	0.003	-2.131	1	0.255	0.067	0.202	21.316	-1.024	
0.048	0.004	-2.136	1	0.255	0.067	0.327	21.020	-1.012	
0.356	0.003	-2.004	1	0.255	0.067	1.087	19.441	-1.375	
0.244	0.004	-1.938	1	0.255	0.067	0.832	18.962	-1.600	
0.179	0.003	-1.882	1	0.255	0.067	0.683	18.846	-1.822	
0.479	0.004	-1.898	1	0.255	0.067	1.402	18.214	-1.758	
0.411	0.004	-1.750	1	0.255	0.067	1.223	17.794	-2.475	
0.524	0.004	-1.737	1	0.255	0.067	1.534	17.944	-2.555	
0.469	0.003	-1.623	1	0.255	0.067	1.375	18.673	-3.331	
0.493	0.004	-1.666	1	0.255	0.067	1.444	19.071	-3.012	
0.632	0.003	-1.781	1	0.255	0.067	1.919	19.066	-2.307	
0.754	0.005	-1.731	1	0.255	0.067	2.561	18.111	-2.590	
0.724	0.003	-1.709	1	0.255	0.067	2.372	17.855	-2.724	
0.708	0.003	-1.738	1	0.255	0.067	2.277	18.406	-2.549	
0.529	0.003	-1.736	1	0.255	0.067	1.551	18.920	-2.556	
0.308	0.003	-1.599	1	0.255	0.067	0.975	19.290	-3.521	
0.540	0.004	-1.621	1	0.255	0.067	1.584	18.559	-3.343	
0.337	0.006	-1.694	1	0.255	0.067	1.044	18.616	-2.818	
0.016	0.003	-1.786	3	0.255	0.066	0.124	17.098	-10.469	
0.007	0.004	-1.814	3	0.255	0.067	0.079	18.823	-10.457	
0.034	0.002	-1.721	1	0.255	0.067	0.273	20.707	-2.646	
0.105	0.004	-1.548	1	0.255	0.066	0.502	19.904	-3.964	
0.213	0.005	-1.586	1	0.255	0.066	0.761	19.687	-3.628	
0.069	0.002	-1.514	1	0.255	0.066	0.399	20.916	-4.292	
0.020	0.003	-1.483	2	0.255	0.066	0.144	19.070	-7.995	
0.009	0.002	-1.427	3	0.255	0.066	0.093	17.478	-11.754	
0.003	0.004	-1.404	4	0.255	0.067	0.045	17.442	-15.133	
0.053	0.004	-1.408	1	0.255	0.067	0.345	18.655	-5.502	
0.031	0.002	-1.629	1	0.255	0.067	0.262	19.311	-3.281	
0.040	0.004	-1.608	1	0.255	0.067	0.298	18.978	-3.444	
0.029	0.004	-1.649	3	0.255	0.067	0.149	16.267	-10.681	
0.004	0.002	-1.621	1	0.255	0.067	0.092	19.370	-3.339	
0.028	0.004	-1.609	1	0.255	0.067	0.249	19.546	-3.441	
0.016	0.005	-1.597	2	0.256	0.067	0.162	19.472	-7.184	
0.003	0.003	-1.602	1	0.256	0.067	0.085	21.657	-3.492	
0.065	0.003	-1.599	1	0.256	0.067	0.386	20.316	-3.523	
0.024	0.004	-1.583	3	0.256	0.067	0.132	17.593	-10.888	
0.020	0.003	-1.556	2	0.256	0.067	0.151	20.432	-7.448	
0.172	0.005	-1.498	1	0.256	0.067	0.666	20.517	-4.453	
0.025	0.004	-1.579	3	0.256	0.067	0.154	18.367	-10.907	
0.010	0.003	-1.393	2	0.256	0.067	0.105	20.000	-8.868	
0.101	0.004	-1.340	4	0.256	0.067	0.281	15.155	-15.573	
0.048	0.003	-1.491	2	0.256	0.067	0.229	19.100	-7.928	
0.356	0.004	-1.408	1	0.256	0.067	1.087	19.918	-5.499	
0.305	0.005	-1.422	1	0.256	0.067	0.970	19.079	-5.330	
0.302	0.004	-1.503	1	0.256	0.067	0.963	18.739	-4.406	
0.143	0.003	-1.539	2	0.256	0.067	0.416	16.700	-7.562	
0.022	0.004	-1.653	2	0.256	0.067	0.186	18.548	-6.888	
0.220	0.008	-1.722	1	0.256	0.067	0.777	18.458	-2.645	
0.132	0.003	-1.729	1	0.256	0.067	0.570	17.747	-2.600	
0.283	0.003	-1.695	1	0.256	0.067	0.919	16.998	-2.815	
0.441	0.003	-1.691	1	0.257	0.067	1.300	16.062	-2.841	
0.229	0.002	-1.559	1	0.257	0.067	0.797	16.539	-3.864	
0.324	0.003	-1.632	1	0.257	0.067	1.013	15.681	-3.255	
0.165	0.002	-1.643	2	0.257	0.067	0.560	12.039	-6.936	
0.011	0.002	-1.680	2	0.257	0.067	0.114	16.210	-6.760	
0.113	0.002	-1.536	1	0.257	0.067	0.523	13.908	-4.076	
0.008	0.002	-1.551	3	0.257	0.067	0.083	14.700	-11.020	
0.006	0.003	-1.674	1	0.257	0.067	0.112	15.580	-2.953	
0.005	0.003	-1.810	1	0.257	0.067	0.102	15.553	-2.155	
0.015	0.002	-1.754	1	0.257	0.067	0.181	14.351	-2.452	
0.017	0.004	-1.703	1	0.257	0.067	0.194	14.116	-2.761	
0.108	0.001	-1.682	3	0.257	0.067	0.312	10.158	-10.604	
0.144	0.003	-1.657	1	0.257	0.067	0.600	12.343	-3.073	
0.146	0.003	-1.648	1	0.257	0.067	0.606	12.812	-3.140	
0.003	0.002	-1.643	1	0.257	0.067	0.081	13.623	-3.173	
0.042	0.002	-1.610	1	0.257	0.067	0.307	13.232	-3.430	
0.105	0.002	-1.543	1	0.257	0.067	0.500	12.802	-4.011	
0.014	0.006	-1.528	2	0.257	0.067	0.155	13.025	-7.641	
0.011	0.004	-1.499	3	0.257	0.067	0.102	11.945	-11.285	
0.007	0.003	-1.593	4	0.257	0.068	0.058	9.973	-14.495	
0.010	0.004	-1.621	1	0.258	0.068	0.147	13.746	-3.345	
0.012	0.002	-1.782	2	0.258	0.067	0.140	14.560	-6.385	
0.035	0.002	-1.781	2	0.258	0.067	0.194	13.053	-6.389	
0.239	0.004	-1.765	1	0.258	0.067	0.819	13.018	-2.394	
0.064	0.002	-1.825	1	0.258	0.067	0.384	12.978	-2.082	
0.084	0.002	-1.859	1	0.258	0.067	0.442	12.653	-1.924	
0.042	0.004	-1.750	1	0.258	0.067	0.305	12.999	-2.479	
0.058	0.002	-1.710	1	0.258	0.067	0.363	12.712	-2.718	
0.026	0.002	-1.879	2	0.258	0.067	0.168	11.387	-6.149	
0.030	0.003	-1.899	3	0.258	0.067	0.159	10.980	-10.472	
0.065	0.002	-1.813	1	0.258	0.067	0.387	12.220	-2.137	
0.056	0.003	-1.780	2	0.258	0.067	0.284	10.752	-6.391	
0.149	0.002	-1.943	1	0.258	0.067	0.612	12.350	-1.581	
0.037	0.003	-1.961	1	0.258	0.067	0.285	12.677	-1.519	
0.326	0.003	-2.067	1	0.258	0.067	1.019	12.200	-1.187	
0.276	0.002	-2.045	1	0.258	0.067	0.904	12.950	-1.249	
0.117	0.002	-2.073	1	0.258	0.067	0.532	12.957	-1.171	
0.007	0.003	-2.133	1	0.258	0.067	0.119	13.135	-1.019	
0.148	0.004	-2.075	1	0.258	0.067	0.610	11.891	-1.165	
0.128	0.003	-2.143	1	0.258	0.067	0.562	12.141	-0.997	
0.002	0.004	-2.072	2	0.258	0.067	0.061	15.000	-5.937	
0.002	0.003	-2.054	2	0.258	0.067	0.060	15.071	-5.945	
0.001	0.002	-2.109	3	0.258	0.067	0.031	12.379	-10.775	
0.003	0.002	-2.136	1	0.258	0.067	0.078	13.401	-1.014	
0.194	0.002	-2.100	2	0.258	0.067	0.617	9.254	-5.928	
0.134	0.001	-2.138	1	0.258	0.067	0.575	11.625	-1.007	
0.543	0.002	-2.119	1	0.258	0.067	1.594	10.961	-1.052	
0.549	0.002	-1.921	1	0.258	0.067	1.614	10.638	-1.665	
0.477	0.002	-1.928	1	0.258	0.067	1.397	11.329	-1.637	
0.526	0.004	-1.993	1	0.258	0.067	1.540	11.241	-1.409	
0.496	0.003	-2.057	1	0.258	0.067	1.452	11.256	-1.215	
0.457	0.002	-2.123	1	0.258	0.067	1.341	10.911	-1.042	
0.472	0.003	-1.987	1	0.258	0.067	1.383	10.613	-1.430	
0.380	0.001	-1.848	1	0.258	0.067	1.146	11.178	-1.972	
0.477	0.002	-1.816	1	0.258	0.067	1.398	11.311	-2.122	
0.333	0.003	-1.775	1	0.258	0.067	1.034	11.563	-2.336	
0.456	0.003	-1.821	1	0.258	0.067	1.340	11.433	-2.098	
0.649	0.002	-1.761	1	0.258	0.067	1.991	10.417	-2.416	
0.868	0.002	-1.756	1	0.258	0.067	3.755	9.777	-2.442	
0.876	0.002	-1.769	1	0.258	0.067	3.886	9.367	-2.367	
0.642	0.003	-1.764	1	0.258	0.067	1.960	10.169	-2.399	
0.689	0.002	-1.854	1	0.258	0.067	2.180	9.853	-1.943	
0.670	0.003	-1.892	1	0.258	0.067	2.086	11.001	-1.781	
0.734	0.001	-1.972	1	0.258	0.067	2.429	10.900	-1.480	
0.729	0.002	-2.009	1	0.258	0.067	2.397	11.026	-1.360	
0.338	0.002	-2.083	1	0.258	0.067	1.044	11.301	-1.145	
0.350	0.003	-2.019	1	0.258	0.067	1.075	10.823	-1.327	
0.408	0.004	-1.933	1	0.258	0.067	1.215	10.644	-1.621	
0.316	0.002	-2.082	1	0.258	0.067	0.995	11.930	-1.146	
0.155	0.003	-2.030	2	0.258	0.067	0.435	9.823	-5.959	
0.044	0.004	-2.025	2	0.258	0.067	0.229	12.705	-5.962	
0.027	0.004	-1.988	2	0.258	0.067	0.185	11.720	-5.993	
0.045	0.003	-1.843	2	0.258	0.067	0.234	10.605	-6.225	
0.025	0.003	-1.767	2	0.258	0.067	0.203	11.705	-6.432	
0.036	0.003	-1.751	2	0.258	0.067	0.239	11.424	-6.483	
0.019	0.002	-1.631	1	0.258	0.067	0.202	13.192	-3.263	
0.005	0.003	-1.814	1	0.258	0.067	0.104	13.071	-2.134	
0.244	0.002	-1.772	1	0.258	0.066	0.832	11.247	-2.351	
0.217	0.003	-1.773	2	0.258	0.066	0.547	8.223	-6.411	
0.284	0.002	-1.856	1	0.258	0.066	0.923	11.648	-1.938	
0.002	0.003	-1.871	3	0.258	0.066	0.033	12.362	-10.459	
0.083	0.006	-1.886	1	0.258	0.066	0.440	13.556	-1.807	
0.052	0.002	-1.912	1	0.258	0.066	0.343	12.514	-1.699	
0.280	0.003	-1.855	1	0.258	0.066	0.912	11.562	-1.940	
0.280	0.002	-1.942	1	0.258	0.066	0.912	11.197	-1.587	
0.203	0.002	-1.866	1	0.258	0.066	0.738	12.035	-1.891	
0.053	0.003	-1.826	1	0.258	0.066	0.347	11.519	-2.078	
0.017	0.003	-1.820	4	0.259	0.066	0.114	9.769	-14.631	
0.003	0.001	-1.824	1	0.259	0.066	0.074	13.594	-2.086	
0.014	0.002	-1.693	3	0.259	0.066	0.115	10.017	-10.583	
0.039	0.003	-1.651	1	0.259	0.066	0.293	12.839	-3.119	
0.031	0.003	-1.594	4	0.259	0.066	0.137	11.315	-14.493	
0.027	0.002	-1.522	1	0.259	0.066	0.244	13.784	-4.214	
0.293	0.002	-1.586	1	0.259	0.066	0.942	12.666	-3.629	
0.385	0.002	-1.684	1	0.259	0.066	1.157	12.036	-2.890	
0.175	0.002	-1.726	1	0.259	0.066	0.673	12.488	-2.616	
0.274	0.002	-1.597	1	0.259	0.066	0.898	11.856	-3.538	
0.308	0.002	-1.743	1	0.259	0.066	0.976	11.660	-2.519	
0.031	0.004	-1.676	1	0.259	0.066	0.263	13.020	-2.944	
0.006	0.003	-1.711	1	0.259	0.066	0.116	12.612	-2.709	
0.039	0.002	-1.789	1	0.259	0.066	0.294	11.013	-2.264	
0.272	0.002	-1.756	2	0.259	0.066	0.623	7.322	-6.467	
0.017	0.001	-1.961	2	0.259	0.066	0.133	8.774	-6.022	
0.056	0.003	-2.016	2	0.259	0.066	0.299	10.772	-5.969	
0.349	0.002	-2.044	1	0.259	0.066	1.072	11.210	-1.253	
0.511	0.003	-2.084	1	0.259	0.066	1.496	10.620	-1.143	
0.306	0.003	-2.129	1	0.259	0.066	0.972	11.614	-1.029	
0.471	0.001	-2.057	1	0.259	0.066	1.381	11.200	-1.217	
0.464	0.004	-2.073	1	0.259	0.066	1.316	7.476	-1.172	
0.336	0.002	-2.052	1	0.259	0.066	1.040	10.123	-1.229	
0.298	0.003	-2.007	1	0.259	0.066	0.953	10.074	-1.365	
0.232	0.002	-2.096	1	0.259	0.066	0.803	10.773	-1.111	
0.102	0.003	-2.098	1	0.259	0.066	0.494	11.008	-1.105	
0.306	0.003	-2.068	1	0.259	0.066	0.943	6.758	-1.186	
0.471	0.001	-2.060	1	0.259	0.066	1.336	7.204	-1.208	
0.614	0.001	-1.948	1	0.259	0.066	1.847	8.483	-1.564	
0.697	0.003	-1.833	1	0.259	0.066	2.217	8.304	-2.043	
0.091	0.002	-1.815	1	0.259	0.066	0.448	8.373	-2.129	
0.532	0.003	-1.625	1	0.259	0.066	1.510	8.125	-3.311	
0.620	0.001	-1.596	1	0.259	0.066	1.871	9.006	-3.544	
0.611	0.005	-1.580	1	0.259	0.066	1.835	8.859	-3.682	
0.411	0.002	-1.517	1	0.259	0.066	1.222	9.034	-4.260	
0.436	0.001	-1.370	1	0.259	0.066	1.248	5.051	-6.015	
0.793	0.001	-1.462	1	0.260	0.066	2.770	5.862	-4.847	
0.414	0.001	-1.535	1	0.260	0.066	1.192	5.575	-4.090	
0.169	0.001	-1.610	1	0.260	0.066	0.639	8.014	-3.426	
0.003	0.002	-1.758	2	0.260	0.066	0.051	10.255	-6.460	
0.291	0.002	-1.667	1	0.260	0.066	0.938	8.784	-3.005	
0.273	0.001	-1.603	1	0.260	0.066	0.897	9.260	-3.486	
0.302	0.003	-1.711	1	0.260	0.066	0.931	7.382	-2.710	
0.610	0.002	-1.892	1	0.260	0.066	1.770	8.044	-1.780	
0.494	0.002	-2.054	2	0.260	0.066	1.010	5.054	-5.945	
0.598	0.002	-2.129	1	0.260	0.066	1.784	8.505	-1.029	
0.407	0.002	-2.126	1	0.260	0.066	1.175	6.056	-1.037	
0.543	0.002	-2.116	1	0.260	0.066	1.544	6.809	-1.061	
0.336	0.002	-2.092	1	0.260	0.066	1.042	9.558	-1.121	
0.106	0.002	-2.067	1	0.260	0.066	0.505	9.446	-1.187	
0.109	0.002	-2.094	1	0.260	0.066	0.511	10.681	-1.115	
0.002	0.001	-1.980	1	0.260	0.066	0.058	11.774	-1.452	
0.173	0.002	-1.957	1	0.260	0.066	0.669	9.793	-1.533	
0.463	0.003	-2.047	1	0.260	0.066	1.317	6.862	-1.244	
0.306	0.003	-2.130	1	0.260	0.066	0.971	9.478	-1.026	
0.070	0.003	-2.128	1	0.260	0.066	0.400	9.944	-1.032	
0.182	0.003	-2.062	1	0.260	0.066	0.689	9.190	-1.202	
0.303	0.002	-2.116	1	0.260	0.066	0.965	8.448	-1.061	
0.597	0.003	-2.048	1	0.260	0.066	1.781	7.910	-1.243	
0.393	0.002	-2.056	1	0.260	0.066	1.177	8.245	-1.218	
0.512	0.002	-2.101	1	0.260	0.066	1.500	7.909	-1.098	
0.406	0.003	-2.037	1	0.260	0.066	1.209	8.048	-1.273	
0.299	0.003	-2.118	1	0.260	0.066	0.957	8.178	-1.057	
0.397	0.003	-2.033	1	0.260	0.066	1.187	8.069	-1.286	
0.272	0.000	-2.033	1	0.260	0.066	0.894	8.620	-1.284	
0.112	0.002	-1.956	1	0.260	0.066	0.519	9.022	-1.535	
0.106	0.002	-1.910	1	0.261	0.066	0.503	8.952	-1.709	
0.108	0.002	-1.795	2	0.261	0.066	0.436	7.283	-6.348	
0.376	0.001	-1.877	1	0.261	0.066	1.136	7.344	-1.843	
0.097	0.002	-1.858	3	0.261	0.066	0.270	4.126	-10.456	
0.065	0.001	-1.835	2	0.261	0.066	0.323	6.736	-6.243	
0.149	0.001	-1.923	1	0.261	0.066	0.593	7.718	-1.656	
0.230	0.003	-1.820	1	0.261	0.066	0.775	7.425	-2.107	
0.011	0.002	-1.780	2	0.261	0.066	0.108	6.823	-6.390	
0.003	0.002	-1.738	2	0.261	0.066	0.061	7.903	-6.529	
0.008	0.002	-1.891	3	0.261	0.066	0.090	6.920	-10.468	
0.158	0.002	-1.865	2	0.261	0.066	0.532	7.300	-6.177	
0.415	0.001	-1.928	1	0.261	0.066	1.193	2.411	-1.639	
0.278	0.002	-1.983	1	0.261	0.066	0.880	4.435	-1.444	
0.668	0.000	-2.035	1	0.261	0.066	2.007	6.723	-1.280	
0.863	0.004	-2.082	1	0.261	0.066	3.566	7.951	-1.148	
0.889	0.002	-1.959	1	0.261	0.066	4.025	6.991	-1.526	
0.622	0.001	-2.019	2	0.261	0.066	1.612	5.121	-5.966	
0.656	0.002	-2.070	1	0.261	0.066	2.020	8.011	-1.180	
0.816	0.002	-2.064	1	0.261	0.066	2.981	7.179	-1.197	
0.951	0.002	-2.019	1	0.261	0.066	6.228	6.417	-1.326	
0.910	0.002	-2.106	1	0.261	0.066	4.497	6.768	-1.086	
0.901	0.001	-2.043	1	0.261	0.066	4.402	7.913	-1.257	
0.715	0.001	-2.021	1	0.261	0.066	2.244	8.484	-1.322	
0.750	0.001	-2.114	1	0.261	0.066	2.457	8.664	-1.067	
0.746	0.001	-2.005	1	0.261	0.066	2.506	9.529	-1.371	
0.616	0.002	-2.028	1	0.261	0.066	1.793	9.435	-1.299	
0.600	0.004	-2.113	1	0.261	0.066	1.736	9.889	-1.069	
0.415	0.004	-2.103	1	0.261	0.066	1.191	10.418	-1.094	
0.405	0.001	-1.955	1	0.261	0.066	1.171	10.540	-1.540	
0.216	0.003	-1.941	1	0.261	0.066	0.767	11.500	-1.589	
0.046	0.002	-1.777	1	0.261	0.066	0.312	11.614	-2.325	
0.002	0.003	-1.755	1	0.261	0.066	0.063	13.175	-2.450	
0.003	0.002	-1.634	3	0.261	0.066	0.054	17.311	-10.722	
0.041	0.002	-1.712	3	0.261	0.066	0.200	13.696	-10.549	
0.009	0.003	-1.650	4	0.261	0.066	0.088	15.234	-14.454	
0.006	0.002	-1.583	2	0.261	0.066	0.103	17.616	-7.274	
0.062	0.005	-1.592	3	0.261	0.066	0.227	14.693	-10.856	
0.103	0.003	-1.582	1	0.261	0.066	0.497	15.352	-3.662	
0.011	0.003	-1.607	3	0.261	0.066	0.097	16.366	-10.803	
0.007	0.002	-1.686	2	0.261	0.066	0.106	17.274	-6.735	
0.006	0.002	-1.636	1	0.261	0.066	0.116	15.932	-3.229	
0.018	0.003	-1.637	1	0.261	0.066	0.197	15.799	-3.220	
0.217	0.003	-1.691	2	0.262	0.066	0.539	12.067	-6.713	
0.042	0.004	-1.918	2	0.262	0.066	0.260	13.431	-6.082	
0.009	0.003	-1.873	4	0.262	0.066	0.076	18.084	-14.758	
0.040	0.002	-1.852	1	0.261	0.066	0.300	17.395	-1.952	
0.065	0.003	-1.786	1	0.262	0.066	0.385	17.549	-2.279	
0.006	0.003	-1.844	4	0.262	0.066	0.059	17.906	-14.685	
0.058	0.003	-1.839	1	0.262	0.066	0.361	17.471	-2.012	
0.010	0.005	-1.799	2	0.262	0.066	0.116	18.265	-6.336	
0.101	0.002	-1.738	1	0.262	0.066	0.475	15.316	-2.547	
0.042	0.004	-1.819	3	0.261	0.066	0.239	14.512	-10.456	
0.032	0.004	-1.800	3	0.261	0.066	0.174	15.707	-10.462	
0.064	0.005	-1.638	2	0.261	0.066	0.327	16.210	-6.959	
0.028	0.004	-1.617	2	0.261	0.066	0.210	18.908	-7.074	
0.143	0.003	-1.589	2	0.261	0.066	0.504	17.782	-7.235	
0.054	0.003	-1.625	4	0.261	0.066	0.192	14.244	-14.465	
0.010	0.006	-1.569	4	0.261	0.066	0.079	20.001	-14.530	
0.025	0.002	-1.521	1	0.261	0.066	0.234	17.979	-4.219	
0.002	0.002	-1.619	3	0.261	0.066	0.041	17.269	-10.765	
0.061	0.002	-1.641	3	0.261	0.066	0.284	16.267	-10.702	
0.021	0.004	-1.635	3	0.261	0.066	0.171	18.422	-10.719	
0.001	0.003	-1.793	3	0.261	0.066	0.035	20.138	-10.465	
0.041	0.002	-1.819	2	0.261	0.066	0.256	18.018	-6.282	
0.005	0.003	-1.868	3	0.261	0.066	0.070	17.688	-10.458	
0.111	0.006	-1.826	3	0.261	0.066	0.326	15.176	-10.455	
0.029	0.004	-1.698	1	0.262	0.066	0.243	17.751	-2.795	
0.069	0.006	-1.603	4	0.262	0.066	0.242	14.212	-14.483	
0.148	0.002	-1.564	1	0.262	0.066	0.591	13.968	-3.820	
0.022	0.003	-1.592	1	0.262	0.066	0.213	15.595	-3.575	
0.012	0.006	-1.805	2	0.262	0.066	0.132	16.022	-6.321	
0.013	0.003	-1.878	4	0.262	0.066	0.105	17.925	-14.772	
0.090	0.004	-1.917	3	0.262	0.066	0.356	14.915	-10.485	
0.136	0.003	-1.962	1	0.262	0.066	0.563	14.246	-1.513	
0.224	0.003	-1.971	1	0.262	0.066	0.760	13.033	-1.483	
0.001	0.002	-1.738	1	0.262	0.066	0.048	13.736	-2.547	
0.007	0.002	-1.771	2	0.262	0.066	0.087	11.619	-6.418	
0.108	0.002	-1.834	1	0.262	0.066	0.493	11.655	-2.039	
0.456	0.004	-1.969	1	0.262	0.066	1.301	10.625	-1.490	
0.789	0.002	-1.881	1	0.262	0.066	2.744	10.282	-1.826	
0.681	0.003	-1.797	1	0.262	0.066	2.067	10.240	-2.219	
0.577	0.003	-1.614	1	0.262	0.066	1.657	10.637	-3.401	
0.452	0.003	-1.527	1	0.262	0.066	1.283	9.334	-4.167	
0.432	0.001	-1.359	2	0.262	0.066	0.931	3.494	-9.260	
0.582	0.001	-1.474	1	0.262	0.066	1.732	7.132	-4.710	
0.814	0.002	-1.500	1	0.262	0.066	2.954	8.030	-4.435	
0.694	0.002	-1.424	2	0.262	0.066	1.820	5.839	-8.542	
0.835	0.003	-1.337	2	0.262	0.066	2.782	8.747	-9.533	
0.915	0.003	-1.415	2	0.262	0.066	4.038	8.712	-8.634	
0.850	0.002	-1.538	1	0.262	0.066	3.386	10.181	-4.058	
0.944	0.002	-1.565	1	0.262	0.066	5.786	8.688	-3.811	
0.846	0.005	-1.678	1	0.262	0.066	3.424	10.944	-2.928	
0.926	0.004	-1.725	1	0.262	0.066	5.170	9.646	-2.622	
0.926	0.002	-1.726	1	0.262	0.066	5.034	9.622	-2.620	
0.779	0.001	-1.716	1	0.262	0.067	2.687	4.475	-2.681	
0.539	0.001	-1.935	1	0.262	0.067	1.579	6.869	-1.612	
0.431	0.003	-2.028	2	0.262	0.067	1.074	13.755	-5.960	
0.067	0.004	-2.073	1	0.262	0.067	0.392	14.409	-1.172	
0.088	0.002	-2.083	1	0.262	0.067	0.455	14.604	-1.144	
0.006	0.005	-2.079	2	0.262	0.067	0.104	17.253	-5.934	
0.029	0.004	-2.096	2	0.262	0.066	0.212	17.257	-5.929	
0.148	0.002	-2.102	1	0.262	0.066	0.610	14.512	-1.095	
0.060	0.005	-2.082	2	0.262	0.066	0.319	15.658	-5.933	
0.111	0.001	-1.972	1	0.262	0.066	0.517	13.712	-1.478	
0.402	0.002	-1.854	1	0.262	0.066	1.164	11.802	-1.943	
0.340	0.004	-2.020	1	0.262	0.066	1.018	13.239	-1.323	
0.179	0.002	-2.019	1	0.262	0.066	0.683	15.095	-1.328	
0.007	0.004	-2.110	3	0.262	0.066	0.084	17.461	-10.777	
0.032	0.003	-2.132	3	0.262	0.066	0.173	19.162	-10.826	
0.026	0.005	-2.103	2	0.262	0.066	0.200	19.222	-5.927	
0.015	0.003	-2.120	2	0.262	0.066	0.145	16.658	-5.925	
0.014	0.003	-2.105	2	0.262	0.066	0.150	19.659	-5.927	
0.071	0.003	-2.094	3	0.262	0.066	0.305	16.415	-10.744	
0.004	0.004	-2.123	2	0.262	0.066	0.078	19.317	-5.924	
0.023	0.003	-2.125	3	0.262	0.066	0.177	17.703	-10.810	
0.017	0.003	-2.074	2	0.262	0.066	0.171	16.283	-5.936	
0.374	0.002	-2.059	1	0.262	0.066	1.095	13.140	-1.211	
0.344	0.002	-2.014	3	0.262	0.066	0.786	15.101	-10.598	
0.122	0.006	-2.053	2	0.262	0.066	0.481	10.807	-5.945	
