h 	 hh 	 p 	 snp 	 ar 	 war 	 sigma 	 bf 	 like 	 
0.139	0.001	-2.088	2	0.166	0.064	0.517	5.958	-6.128	
0.009	0.001	-2.039	1	0.166	0.064	0.172	6.646	-1.487	
0.045	0.001	-2.061	2	0.165	0.064	0.285	5.733	-6.151	
0.090	0.001	-2.059	1	0.165	0.064	0.556	5.548	-1.420	
0.082	0.003	-2.090	1	0.165	0.064	0.512	6.364	-1.323	
0.013	0.001	-2.152	1	0.165	0.064	0.196	7.270	-1.146	
0.006	0.001	-2.102	1	0.165	0.064	0.139	6.880	-1.285	
0.196	0.002	-2.072	1	0.165	0.064	0.877	5.166	-1.379	
0.209	0.001	-2.035	1	0.165	0.064	0.883	5.825	-1.503	
0.310	0.001	-2.046	1	0.165	0.064	1.188	4.864	-1.463	
0.310	0.001	-1.995	1	0.165	0.064	1.190	4.794	-1.645	
0.244	0.001	-2.031	1	0.165	0.064	1.007	4.960	-1.516	
0.033	0.002	-2.001	1	0.165	0.064	0.321	5.843	-1.625	
0.039	0.002	-1.968	4	0.165	0.064	0.187	3.423	-15.316	
0.012	0.004	-1.923	2	0.165	0.064	0.147	7.200	-6.362	
0.201	0.002	-2.062	1	0.165	0.064	0.876	4.857	-1.410	
0.198	0.001	-2.030	1	0.165	0.064	0.853	5.860	-1.520	
0.220	0.003	-2.029	1	0.165	0.064	0.913	5.793	-1.522	
0.050	0.001	-2.042	2	0.165	0.064	0.338	4.638	-6.170	
0.013	0.003	-1.849	3	0.165	0.064	0.133	6.599	-10.796	
0.002	0.001	-1.811	2	0.165	0.064	0.066	7.352	-6.678	
0.084	0.002	-1.766	1	0.165	0.064	0.519	6.351	-2.802	
0.011	0.001	-1.825	1	0.165	0.064	0.186	6.345	-2.440	
0.089	0.002	-1.817	1	0.165	0.064	0.547	5.324	-2.489	
0.004	0.004	-1.656	2	0.165	0.064	0.079	8.868	-7.410	
0.054	0.001	-1.692	1	0.165	0.064	0.423	5.816	-3.327	
0.008	0.002	-1.774	2	0.165	0.064	0.113	7.670	-6.815	
0.075	0.002	-1.807	4	0.165	0.063	0.244	0.471	-14.981	
0.036	0.002	-1.881	1	0.165	0.064	0.341	6.092	-2.145	
0.016	0.002	-1.831	2	0.165	0.064	0.178	6.026	-6.611	
0.003	0.001	-1.874	3	0.165	0.064	0.052	8.791	-10.783	
0.030	0.002	-1.945	1	0.165	0.064	0.312	6.178	-1.849	
0.004	0.001	-1.917	3	0.165	0.064	0.067	6.851	-10.777	
0.054	0.000	-2.112	0	0.165	0.064	0.000	0.000	3.598	
0.148	0.002	-2.208	1	0.165	0.064	0.717	6.032	-1.007	
0.182	0.002	-2.206	1	0.165	0.064	0.826	4.218	-1.010	
0.077	0.002	-2.191	2	0.165	0.064	0.373	4.204	-6.085	
0.064	0.002	-2.145	2	0.165	0.064	0.342	5.258	-6.096	
0.020	0.001	-2.119	1	0.165	0.064	0.246	7.064	-1.236	
0.092	0.000	-2.157	0	0.165	0.064	0.000	0.000	3.828	
0.006	0.000	-2.077	1	0.165	0.064	0.215	-2.089	-1.364	
0.028	0.002	-1.954	1	0.165	0.064	0.292	6.905	-1.812	
0.002	0.002	-2.007	2	0.165	0.064	0.055	5.821	-6.213	
0.041	0.001	-2.008	3	0.165	0.064	0.185	1.754	-10.826	
0.004	0.001	-1.926	3	0.165	0.064	0.065	4.417	-10.778	
0.004	0.003	-1.888	1	0.165	0.064	0.112	7.025	-2.108	
0.005	0.001	-1.932	1	0.165	0.064	0.120	7.652	-1.906	
0.029	0.002	-1.917	1	0.165	0.064	0.304	6.200	-1.973	
0.021	0.003	-1.933	2	0.165	0.064	0.192	6.554	-6.340	
0.002	0.001	-2.075	2	0.165	0.064	0.047	6.586	-6.138	
0.062	0.001	-2.094	1	0.165	0.064	0.455	5.813	-1.310	
0.003	0.002	-2.082	3	0.165	0.064	0.057	6.337	-10.917	
0.029	0.002	-2.087	1	0.165	0.064	0.296	6.894	-1.331	
0.044	0.002	-2.016	1	0.165	0.064	0.381	5.917	-1.570	
0.164	0.001	-1.999	1	0.165	0.064	0.787	5.206	-1.634	
0.286	0.000	-1.961	1	0.165	0.064	1.122	4.921	-1.781	
0.379	0.002	-1.920	1	0.165	0.064	1.342	5.408	-1.957	
0.343	0.000	-2.014	0	0.165	0.064	0.000	0.000	3.049	
0.557	0.002	-1.997	1	0.165	0.064	1.928	5.047	-1.639	
0.619	0.002	-1.995	1	0.165	0.064	2.260	4.154	-1.646	
0.713	0.000	-2.060	0	0.165	0.064	0.000	0.000	3.316	
0.547	0.000	-2.002	0	0.166	0.064	0.000	0.000	2.979	
0.113	0.001	-1.984	1	0.166	0.064	0.681	3.722	-1.688	
0.491	0.000	-2.098	0	0.166	0.064	0.000	0.000	3.527	
0.682	0.000	-1.974	0	0.166	0.065	0.000	0.000	2.804	
0.892	0.002	-2.004	1	0.166	0.065	4.937	4.107	-1.612	
0.867	0.003	-1.975	2	0.166	0.065	3.295	1.863	-6.263	
0.770	0.002	-1.974	1	0.166	0.065	3.142	4.559	-1.728	
0.812	0.002	-1.986	1	0.166	0.064	3.631	3.438	-1.683	
0.830	0.001	-1.974	1	0.166	0.064	3.795	4.370	-1.728	
0.907	0.001	-1.993	1	0.166	0.064	5.538	3.327	-1.654	
0.889	0.000	-1.930	0	0.166	0.064	0.000	0.000	2.521	
0.761	0.000	-2.033	1	0.166	0.064	3.131	2.888	-1.509	
0.584	0.001	-2.066	1	0.166	0.064	2.069	4.000	-1.398	
0.459	0.000	-2.042	1	0.166	0.064	1.609	4.251	-1.478	
0.588	0.000	-2.145	0	0.166	0.064	0.000	0.000	3.770	
0.569	0.001	-2.083	1	0.166	0.065	2.038	4.257	-1.345	
0.461	0.000	-2.103	0	0.166	0.065	0.000	0.000	3.552	
0.541	0.001	-2.201	1	0.166	0.065	1.899	4.086	-1.022	
0.585	0.001	-2.188	1	0.166	0.065	2.074	3.998	-1.054	
0.600	0.001	-2.149	1	0.166	0.065	2.174	4.261	-1.153	
0.418	0.000	-2.091	0	0.166	0.065	0.000	0.000	3.487	
0.560	0.000	-2.132	0	0.166	0.065	0.000	0.000	3.700	
0.625	0.001	-2.033	1	0.166	0.065	2.256	3.914	-1.508	
0.525	0.000	-2.052	0	0.166	0.065	0.000	0.000	3.273	
0.954	0.000	-1.810	0	0.166	0.065	0.000	0.000	1.620	
0.545	0.001	-1.827	1	0.166	0.065	1.913	4.079	-2.430	
0.547	0.002	-1.855	1	0.166	0.065	1.919	4.075	-2.277	
0.593	0.002	-1.831	1	0.166	0.065	2.073	4.975	-2.411	
0.526	0.001	-1.820	1	0.166	0.065	1.809	5.111	-2.471	
0.640	0.001	-1.757	1	0.166	0.065	2.544	2.408	-2.861	
0.742	0.000	-1.999	0	0.166	0.065	0.000	0.000	2.961	
0.667	0.002	-2.032	1	0.166	0.065	2.432	4.815	-1.512	
0.615	0.001	-2.089	1	0.166	0.065	2.411	2.462	-1.325	
0.431	0.000	-2.206	0	0.166	0.065	0.000	0.000	4.060	
0.182	0.001	-2.166	1	0.166	0.065	0.827	4.217	-1.110	
0.209	0.001	-2.144	1	0.166	0.065	0.883	5.826	-1.167	
0.162	0.001	-2.139	1	0.166	0.065	0.756	5.980	-1.179	
0.082	0.002	-2.203	1	0.166	0.065	0.522	5.369	-1.019	
0.123	0.003	-2.069	1	0.166	0.065	0.665	5.440	-1.387	
0.149	0.002	-2.085	1	0.166	0.065	0.741	5.333	-1.337	
0.006	0.001	-2.199	3	0.166	0.065	0.081	7.692	-11.143	
0.002	0.001	-2.135	1	0.166	0.065	0.068	7.878	-1.191	
0.009	0.002	-2.100	2	0.166	0.065	0.128	5.323	-6.119	
0.106	0.002	-2.110	2	0.166	0.065	0.450	4.841	-6.113	
0.002	0.004	-1.989	2	0.166	0.065	0.060	7.235	-6.239	
0.180	0.002	-2.014	1	0.166	0.065	0.804	5.919	-1.576	
0.248	0.001	-1.979	1	0.166	0.065	0.986	5.715	-1.711	
0.073	0.001	-1.990	2	0.166	0.065	0.362	5.236	-6.238	
0.101	0.001	-2.164	3	0.166	0.065	0.359	3.650	-11.067	
0.144	0.002	-2.176	2	0.166	0.065	0.546	2.805	-6.088	
0.040	0.001	-2.166	1	0.166	0.065	0.416	2.761	-1.109	
0.019	0.002	-2.190	1	0.166	0.065	0.246	6.092	-1.050	
0.002	0.001	-2.134	2	0.166	0.065	0.059	9.309	-6.101	
0.040	0.002	-2.138	1	0.166	0.065	0.351	6.731	-1.182	
0.011	0.002	-2.128	1	0.166	0.065	0.183	5.665	-1.211	
0.013	0.002	-2.202	1	0.166	0.065	0.201	6.577	-1.021	
0.004	0.001	-2.138	1	0.166	0.065	0.108	7.721	-1.183	
0.220	0.002	-2.090	1	0.166	0.065	0.912	5.793	-1.323	
0.081	0.002	-2.072	1	0.166	0.065	0.526	5.603	-1.379	
0.059	0.003	-2.119	2	0.166	0.065	0.327	4.743	-6.108	
0.006	0.002	-2.181	3	0.166	0.065	0.082	8.131	-11.102	
0.002	0.002	-2.112	2	0.166	0.065	0.054	9.309	-6.112	
0.080	0.002	-2.102	1	0.166	0.065	0.508	6.372	-1.286	
0.009	0.001	-2.122	2	0.166	0.065	0.125	6.577	-6.106	
0.013	0.001	-2.174	1	0.166	0.065	0.207	6.552	-1.090	
0.036	0.002	-2.149	1	0.166	0.065	0.343	6.019	-1.155	
0.085	0.002	-2.104	2	0.165	0.065	0.392	5.882	-6.117	
0.098	0.003	-2.079	1	0.165	0.065	0.565	6.268	-1.357	
0.098	0.003	-2.079	1	0.165	0.065	0.565	6.268	-1.357	
0.081	0.002	-2.109	2	0.165	0.065	0.342	5.736	-6.114	
0.008	0.001	-2.086	2	0.165	0.065	0.105	5.943	-6.129	
0.030	0.003	-2.106	1	0.165	0.065	0.310	5.177	-1.273	
0.016	0.000	-2.025	0	0.165	0.065	0.000	0.000	3.115	
0.096	0.001	-1.867	1	0.166	0.065	0.560	6.276	-2.218	
0.004	0.001	-1.950	1	0.166	0.065	0.120	5.302	-1.826	
0.024	0.001	-1.984	2	0.166	0.065	0.178	7.415	-6.248	
0.117	0.003	-1.933	1	0.166	0.065	0.645	5.470	-1.899	
0.003	0.001	-1.900	2	0.166	0.065	0.067	8.465	-6.415	
0.044	0.002	-1.941	1	0.166	0.065	0.382	5.915	-1.867	
0.004	0.001	-2.056	2	0.166	0.065	0.079	8.266	-6.155	
0.192	0.003	-2.131	1	0.166	0.065	0.836	5.879	-1.204	
0.178	0.001	-2.152	1	0.165	0.065	0.799	5.925	-1.145	
0.163	0.002	-2.142	1	0.165	0.065	0.759	5.976	-1.173	
0.345	0.002	-1.961	1	0.165	0.065	1.286	4.717	-1.781	
0.342	0.003	-1.967	1	0.165	0.065	1.238	5.489	-1.757	
0.404	0.002	-1.964	1	0.165	0.065	1.461	4.589	-1.771	
0.319	0.001	-2.184	1	0.165	0.065	1.177	5.539	-1.065	
0.361	0.002	-2.180	1	0.165	0.065	1.290	5.448	-1.075	
0.434	0.001	-2.174	1	0.165	0.065	1.505	5.294	-1.088	
0.439	0.002	-2.165	1	0.165	0.065	1.553	3.589	-1.111	
0.283	0.002	-2.186	1	0.165	0.065	1.078	5.627	-1.058	
0.307	0.000	-2.186	0	0.165	0.065	0.000	0.000	3.969	
0.142	0.000	-2.182	0	0.165	0.065	0.000	0.000	3.951	
0.032	0.003	-2.200	1	0.165	0.065	0.372	2.868	-1.026	
0.076	0.002	-2.037	1	0.165	0.065	0.494	6.399	-1.493	
0.002	0.003	-2.086	2	0.165	0.065	0.067	8.260	-6.129	
0.006	0.002	-2.134	3	0.165	0.065	0.085	8.102	-11.007	
0.002	0.002	-2.115	1	0.165	0.065	0.085	7.091	-1.248	
0.008	0.001	-2.121	2	0.165	0.065	0.123	5.176	-6.107	
0.006	0.002	-2.177	2	0.165	0.065	0.101	7.215	-6.087	
0.034	0.002	-2.082	1	0.165	0.065	0.324	6.808	-1.348	
0.121	0.002	-2.087	1	0.165	0.065	0.638	6.147	-1.332	
0.177	0.000	-2.146	0	0.165	0.065	0.000	0.000	3.775	
0.078	0.001	-2.157	1	0.165	0.065	0.510	4.696	-1.132	
0.029	0.002	-2.204	1	0.165	0.065	0.302	5.900	-1.016	
0.009	0.001	-2.210	1	0.165	0.065	0.166	5.746	-1.001	
0.107	0.001	-2.212	1	0.165	0.065	0.594	6.218	-0.998	
0.156	0.001	-2.206	1	0.165	0.065	0.761	5.238	-1.011	
0.397	0.000	-2.017	0	0.165	0.065	0.000	0.000	3.070	
0.329	0.002	-2.154	2	0.165	0.065	0.906	2.941	-6.093	
0.215	0.000	-1.996	0	0.165	0.065	0.000	0.000	2.945	
0.396	0.003	-2.127	2	0.165	0.065	1.057	1.731	-6.104	
0.589	0.000	-2.193	0	0.165	0.065	0.000	0.000	4.003	
0.554	0.000	-2.173	0	0.166	0.065	0.000	0.000	3.908	
0.562	0.001	-2.126	1	0.166	0.065	1.978	4.045	-1.216	
0.718	0.001	-2.123	1	0.166	0.065	2.833	3.997	-1.225	
0.728	0.003	-2.151	1	0.165	0.065	2.809	4.671	-1.148	
0.798	0.001	-2.180	1	0.165	0.065	3.475	3.482	-1.075	
0.742	0.002	-2.146	1	0.165	0.065	2.967	3.640	-1.163	
0.789	0.002	-2.123	1	0.165	0.065	3.427	3.738	-1.224	
0.741	0.001	-2.137	1	0.165	0.065	2.996	3.872	-1.187	
0.586	0.003	-2.173	1	0.165	0.065	2.046	4.988	-1.092	
0.635	0.002	-2.154	1	0.165	0.065	2.265	4.886	-1.142	
0.629	0.003	-2.150	1	0.165	0.065	2.235	4.899	-1.151	
0.641	0.002	-2.143	1	0.165	0.065	2.295	4.873	-1.171	
0.629	0.001	-2.078	1	0.165	0.065	2.309	4.133	-1.360	
0.567	0.002	-2.120	1	0.165	0.065	1.967	5.027	-1.233	
0.470	0.001	-2.133	1	0.165	0.065	1.617	5.223	-1.198	
0.150	0.002	-2.158	1	0.165	0.065	0.721	6.027	-1.129	
0.126	0.002	-2.135	1	0.165	0.065	0.673	5.360	-1.191	
0.028	0.004	-2.114	2	0.165	0.065	0.238	5.478	-6.111	
0.012	0.001	-2.154	1	0.165	0.065	0.196	6.603	-1.140	
0.024	0.001	-2.167	1	0.165	0.065	0.298	4.526	-1.108	
0.018	0.001	-2.178	1	0.165	0.065	0.234	7.110	-1.079	
0.004	0.001	-2.112	4	0.165	0.065	0.057	6.186	-15.821	
0.002	0.002	-2.130	1	0.165	0.065	0.082	6.221	-1.204	
0.001	0.001	-2.110	1	0.165	0.065	0.057	7.105	-1.264	
0.002	0.001	-2.082	1	0.165	0.065	0.080	6.906	-1.347	
0.102	0.000	-2.135	1	0.165	0.065	0.643	3.778	-1.192	
0.082	0.002	-2.155	1	0.165	0.065	0.530	5.664	-1.137	
0.005	0.002	-2.139	1	0.165	0.065	0.126	7.620	-1.180	
0.029	0.001	-1.813	3	0.165	0.065	0.165	3.543	-10.830	
0.159	0.000	-1.903	0	0.165	0.065	0.000	0.000	2.333	
0.434	0.002	-1.994	1	0.165	0.065	1.553	4.597	-1.649	
0.449	0.002	-1.974	1	0.165	0.065	1.551	5.264	-1.727	
0.225	0.001	-1.977	1	0.165	0.065	0.946	4.083	-1.717	
0.164	0.004	-1.934	1	0.165	0.065	0.786	5.274	-1.898	
0.169	0.002	-1.792	1	0.165	0.065	0.787	4.964	-2.637	
0.170	0.000	-1.728	1	0.165	0.065	0.790	4.960	-3.062	
0.005	0.001	-1.826	2	0.165	0.065	0.081	6.068	-6.625	
0.005	0.002	-1.798	1	0.165	0.065	0.131	6.923	-2.602	
0.052	0.001	-1.758	3	0.165	0.065	0.263	2.498	-10.914	
0.034	0.001	-1.764	1	0.165	0.065	0.331	6.052	-2.817	
0.033	0.003	-1.704	3	0.165	0.065	0.216	4.247	-11.041	
0.017	0.003	-1.865	3	0.165	0.065	0.142	5.491	-10.787	
0.004	0.002	-1.954	3	0.165	0.065	0.070	5.290	-10.787	
0.116	0.001	-1.857	1	0.165	0.065	0.690	3.708	-2.266	
0.045	0.003	-1.861	3	0.165	0.065	0.213	4.976	-10.789	
0.001	0.001	-1.814	3	0.165	0.065	0.042	5.677	-10.829	
0.004	0.001	-1.849	4	0.165	0.065	0.064	6.583	-15.039	
0.033	0.001	-1.843	2	0.165	0.065	0.219	3.980	-6.570	
0.048	0.002	-1.730	2	0.165	0.065	0.297	6.266	-7.012	
0.014	0.001	-2.044	2	0.165	0.065	0.164	4.086	-6.168	
0.191	0.002	-2.001	2	0.165	0.065	0.626	4.260	-6.222	
0.234	0.001	-1.959	1	0.165	0.065	0.980	4.987	-1.790	
0.388	0.002	-1.910	1	0.165	0.065	1.411	4.624	-2.007	
0.330	0.002	-1.944	1	0.165	0.065	1.246	4.817	-1.851	
0.179	0.002	-1.914	1	0.165	0.065	0.820	4.225	-1.986	
0.198	0.002	-1.861	2	0.165	0.065	0.683	3.700	-6.518	
0.291	0.003	-1.898	1	0.165	0.065	1.223	3.139	-2.063	
0.235	0.001	-1.959	2	0.165	0.065	0.913	-1.795	-6.291	
0.317	0.002	-1.870	1	0.165	0.065	1.209	4.778	-2.199	
0.342	0.002	-1.879	1	0.165	0.065	1.277	4.792	-2.156	
0.447	0.001	-1.911	1	0.165	0.065	1.594	4.502	-2.000	
0.396	0.001	-1.928	1	0.165	0.065	1.436	4.675	-1.925	
0.484	0.001	-1.972	1	0.165	0.065	1.692	4.201	-1.736	
0.365	0.001	-1.754	1	0.165	0.065	1.548	1.459	-2.878	
0.046	0.002	-1.838	2	0.165	0.065	0.256	3.845	-6.588	
0.006	0.001	-1.725	2	0.165	0.065	0.108	5.311	-7.032	
0.010	0.002	-1.670	1	0.165	0.065	0.181	6.602	-3.503	
0.002	0.002	-1.612	4	0.165	0.065	0.042	6.206	-15.069	
0.018	0.001	-1.599	4	0.165	0.065	0.126	3.601	-15.100	
0.003	0.001	-1.742	4	0.165	0.065	0.044	5.102	-14.940	
0.007	0.002	-1.663	3	0.165	0.065	0.091	6.117	-11.175	
0.054	0.002	-1.762	1	0.165	0.065	0.425	5.880	-2.828	
0.002	0.002	-1.732	3	0.165	0.065	0.051	7.723	-10.970	
0.044	0.001	-1.707	2	0.165	0.065	0.275	6.154	-7.123	
0.011	0.002	-1.742	2	0.165	0.065	0.136	7.530	-6.954	
0.025	0.001	-1.764	1	0.165	0.065	0.278	6.953	-2.813	
0.032	0.001	-1.730	1	0.165	0.065	0.313	6.839	-3.043	
0.014	0.002	-1.697	3	0.165	0.065	0.114	5.666	-11.062	
0.023	0.002	-1.741	4	0.165	0.065	0.143	5.017	-14.940	
0.011	0.001	-1.803	2	0.165	0.065	0.135	7.925	-6.704	
0.030	0.002	-1.824	1	0.165	0.065	0.307	5.886	-2.447	
0.012	0.002	-1.823	4	0.165	0.065	0.093	5.173	-15.001	
0.001	0.001	-1.875	1	0.165	0.065	0.063	6.946	-2.176	
0.008	0.001	-1.801	2	0.165	0.065	0.117	8.670	-6.712	
0.009	0.002	-1.838	3	0.165	0.065	0.099	7.133	-10.805	
0.007	0.003	-1.854	1	0.165	0.065	0.145	7.517	-2.282	
0.046	0.001	-1.899	1	0.165	0.065	0.377	6.661	-2.057	
0.084	0.002	-1.939	1	0.165	0.065	0.521	6.347	-1.877	
0.021	0.001	-1.834	1	0.165	0.065	0.252	7.043	-2.392	
0.011	0.000	-1.829	3	0.165	0.065	0.103	5.557	-10.812	
0.010	0.001	-1.955	1	0.165	0.065	0.175	6.399	-1.809	
0.226	0.001	-1.897	1	0.165	0.065	0.930	5.774	-2.066	
0.241	0.002	-1.876	1	0.165	0.065	0.969	5.733	-2.171	
0.463	0.000	-2.004	0	0.165	0.065	0.000	0.000	2.989	
0.363	0.001	-1.947	1	0.165	0.065	1.297	5.442	-1.839	
0.354	0.001	-1.955	1	0.165	0.065	1.272	5.462	-1.809	
0.291	0.002	-1.950	1	0.165	0.065	1.136	4.909	-1.827	
0.347	0.002	-1.980	1	0.165	0.065	1.253	5.477	-1.706	
0.434	0.002	-1.925	1	0.165	0.065	1.552	4.598	-1.935	
0.389	0.001	-1.983	1	0.165	0.065	1.414	4.691	-1.694	
0.353	0.001	-1.952	1	0.165	0.065	1.309	4.699	-1.819	
0.280	0.002	-1.917	2	0.165	0.065	0.809	2.755	-6.376	
0.196	0.002	-1.924	1	0.165	0.065	0.863	4.872	-1.941	
0.028	0.001	-1.914	1	0.165	0.065	0.301	6.211	-1.987	
0.099	0.001	-1.955	2	0.165	0.065	0.420	5.548	-6.298	
0.291	0.001	-2.057	1	0.165	0.065	1.136	4.909	-1.428	
0.142	0.002	-2.025	2	0.165	0.065	0.535	5.122	-6.189	
0.111	0.001	-2.102	1	0.165	0.065	0.618	5.204	-1.286	
0.397	0.002	-2.069	1	0.165	0.065	1.549	2.903	-1.389	
0.566	0.000	-2.015	0	0.164	0.065	0.000	0.000	3.057	
0.448	0.002	-2.060	1	0.165	0.065	1.548	5.266	-1.419	
0.448	0.002	-2.060	1	0.164	0.065	1.548	5.266	-1.419	
0.449	0.001	-2.070	1	0.164	0.065	1.601	4.498	-1.385	
0.651	0.000	-2.208	0	0.164	0.065	0.000	0.000	4.071	
0.966	0.002	-2.178	1	0.165	0.065	9.452	2.792	-1.079	
0.969	0.000	-2.132	0	0.164	0.065	0.000	0.000	3.702	
0.963	0.000	-2.162	0	0.165	0.065	0.000	0.000	3.852	
0.627	0.001	-2.185	2	0.165	0.065	1.694	2.084	-6.086	
0.540	0.001	-2.207	2	0.165	0.065	1.326	2.519	-6.085	
0.699	0.001	-2.177	1	0.165	0.065	2.616	4.742	-1.082	
0.735	0.002	-2.208	1	0.165	0.065	2.957	3.885	-1.006	
0.671	0.000	-2.150	0	0.165	0.065	0.000	0.000	3.791	
0.550	0.001	-2.142	1	0.165	0.065	1.961	4.295	-1.171	
0.476	0.002	-2.139	1	0.165	0.065	1.638	5.210	-1.182	
0.658	0.000	-2.114	0	0.165	0.065	0.000	0.000	3.610	
0.676	0.001	-2.077	1	0.165	0.065	2.479	4.796	-1.362	
0.676	0.001	-2.077	1	0.164	0.065	2.479	4.796	-1.362	
0.676	0.001	-2.077	1	0.164	0.065	2.479	4.796	-1.362	
0.526	0.001	-2.067	1	0.164	0.065	1.870	4.412	-1.394	
0.526	0.001	-2.067	1	0.164	0.065	1.870	4.412	-1.394	
0.611	0.001	-2.063	1	0.164	0.065	2.153	4.937	-1.407	
0.622	0.002	-2.080	1	0.164	0.065	2.243	3.920	-1.352	
0.649	0.002	-2.027	1	0.164	0.065	2.595	2.388	-1.530	
0.693	0.000	-1.897	0	0.164	0.065	0.000	0.000	2.289	
0.940	0.000	-2.126	0	0.164	0.065	0.000	0.000	3.671	
0.871	0.002	-2.204	1	0.165	0.065	4.467	4.207	-1.017	
0.899	0.001	-2.198	1	0.164	0.065	5.284	3.373	-1.030	
0.877	0.004	-1.998	1	0.165	0.065	4.595	4.179	-1.635	
0.898	0.000	-1.811	0	0.165	0.065	0.000	0.000	1.636	
0.894	0.001	-1.805	1	0.165	0.065	4.980	4.099	-2.557	
0.854	0.002	-1.830	1	0.165	0.065	4.148	4.281	-2.416	
0.781	0.000	-1.848	0	0.165	0.065	0.000	0.000	1.928	
0.128	0.000	-2.082	0	0.165	0.065	0.000	0.000	3.439	
0.175	0.002	-2.071	1	0.165	0.066	0.817	5.168	-1.383	
0.206	0.001	-2.027	1	0.165	0.066	0.876	5.833	-1.528	
0.448	0.001	-2.030	1	0.165	0.066	1.599	4.499	-1.519	
0.515	0.003	-2.012	1	0.165	0.065	1.771	5.132	-1.585	
0.643	0.001	-2.120	1	0.165	0.065	2.383	4.170	-1.233	
0.827	0.000	-2.131	0	0.165	0.066	0.000	0.000	3.695	
0.783	0.000	-2.208	0	0.165	0.066	0.000	0.000	4.071	
0.773	0.001	-2.212	1	0.165	0.066	3.239	2.854	-0.997	
0.804	0.001	-2.191	1	0.165	0.066	3.543	3.463	-1.046	
0.599	0.001	-2.120	1	0.165	0.066	2.136	3.969	-1.234	
0.597	0.001	-2.140	1	0.165	0.066	2.128	3.972	-1.177	
0.614	0.002	-2.124	1	0.165	0.066	2.167	4.930	-1.222	
0.636	0.001	-2.116	1	0.165	0.066	2.320	3.188	-1.245	
0.606	0.002	-2.122	1	0.165	0.066	2.131	4.947	-1.228	
0.630	0.001	-2.129	1	0.165	0.066	2.243	4.896	-1.208	
0.630	0.001	-2.129	1	0.165	0.065	2.243	4.896	-1.208	
0.604	0.001	-2.150	2	0.165	0.065	1.597	3.311	-6.094	
0.684	0.001	-2.066	1	0.165	0.065	2.529	4.776	-1.398	
0.736	0.002	-2.024	1	0.165	0.065	2.918	3.657	-1.541	
0.778	0.003	-2.030	1	0.165	0.065	3.320	3.838	-1.521	
0.651	0.000	-1.969	0	0.165	0.065	0.000	0.000	2.776	
0.995	0.000	-2.039	0	0.165	0.065	0.000	0.000	3.197	
0.719	0.002	-2.134	1	0.165	0.066	2.795	3.700	-1.194	
0.699	0.001	-2.105	1	0.165	0.065	2.701	3.976	-1.277	
0.517	0.000	-2.168	0	0.165	0.065	0.000	0.000	3.880	
0.248	0.002	-2.091	1	0.165	0.066	1.008	4.020	-1.319	
0.287	0.001	-2.120	1	0.165	0.066	1.089	5.617	-1.234	
0.385	0.002	-2.097	1	0.165	0.065	1.383	4.402	-1.300	
0.237	0.000	-2.137	1	0.165	0.066	1.390	-2.786	-1.186	
0.404	0.000	-2.113	1	0.165	0.065	1.459	4.659	-1.254	
0.522	0.001	-2.056	1	0.165	0.065	1.795	5.118	-1.431	
0.478	0.001	-2.054	1	0.165	0.065	1.644	5.206	-1.436	
0.538	0.003	-2.033	1	0.165	0.065	1.855	5.086	-1.508	
0.482	0.000	-2.161	0	0.165	0.065	0.000	0.000	3.845	
0.175	0.000	-2.128	0	0.165	0.065	0.000	0.000	3.682	
0.023	0.001	-2.168	1	0.165	0.065	0.272	6.307	-1.103	
0.029	0.001	-2.002	2	0.165	0.065	0.255	5.162	-6.220	
0.050	0.001	-1.950	1	0.165	0.065	0.409	5.849	-1.828	
0.057	0.001	-1.944	1	0.165	0.065	0.430	4.861	-1.855	
0.002	0.001	-1.943	2	0.165	0.065	0.058	5.454	-6.320	
0.087	0.001	-1.977	1	0.165	0.065	0.531	6.328	-1.718	
0.130	0.001	-1.793	2	0.165	0.065	0.478	4.641	-6.742	
0.024	0.003	-1.774	3	0.165	0.065	0.162	7.067	-10.885	
0.004	0.001	-1.716	2	0.165	0.065	0.078	5.951	-7.076	
0.002	0.003	-1.589	3	0.165	0.065	0.053	9.439	-11.494	
0.006	0.003	-1.550	4	0.165	0.065	0.076	8.519	-15.254	
0.002	0.002	-1.652	4	0.165	0.065	0.043	8.577	-14.994	
0.283	0.002	-1.729	1	0.165	0.065	1.115	4.928	-3.049	
0.256	0.001	-1.768	1	0.165	0.065	1.009	5.693	-2.789	
0.576	0.002	-1.850	1	0.165	0.065	2.045	3.314	-2.303	
0.545	0.001	-1.764	1	0.165	0.065	1.914	4.078	-2.815	
0.523	0.002	-1.742	2	0.165	0.065	1.338	0.636	-6.956	
0.407	0.001	-1.728	1	0.165	0.065	1.470	4.652	-3.060	
0.539	0.001	-1.710	1	0.165	0.065	1.919	4.386	-3.191	
0.406	0.001	-1.652	1	0.165	0.065	1.419	5.353	-3.648	
0.395	0.001	-1.695	1	0.165	0.065	1.389	5.375	-3.303	
0.434	0.001	-1.707	1	0.165	0.065	1.505	5.294	-3.211	
0.499	0.002	-1.744	1	0.165	0.065	1.713	5.165	-2.948	
0.368	0.002	-1.756	2	0.165	0.065	1.017	0.805	-6.890	
0.214	0.001	-1.752	2	0.165	0.065	0.669	4.826	-6.908	
0.368	0.001	-1.679	1	0.165	0.065	1.353	4.734	-3.427	
