h 	 hh 	 p 	 snp 	 ar 	 war 	 sigma 	 bf 	 like 	 
0.330	0.000	-0.691	1	0.450	0.286	1.744	-3.933	-1.140	
0.066	0.000	-0.697	3	0.450	0.286	0.310	-4.856	-3.882	
0.003	0.000	-0.609	2	0.450	0.286	0.067	-1.629	-2.532	
0.269	0.000	-0.567	2	0.450	0.287	1.078	-4.108	-2.570	
0.003	0.000	-0.426	3	0.450	0.287	0.078	-1.229	-3.372	
0.012	0.000	-0.453	1	0.450	0.287	0.271	-1.960	-2.171	
0.086	0.000	-0.188	3	0.451	0.288	0.444	-3.729	-4.003	
0.006	0.000	-0.129	4	0.451	0.288	0.096	-1.767	-3.606	
0.029	0.000	-0.261	2	0.451	0.288	0.307	-2.851	-3.776	
0.067	0.001	-0.254	3	0.451	0.287	0.388	-4.357	-3.612	
0.081	0.000	-0.215	3	0.451	0.287	0.431	-4.319	-3.813	
0.013	0.000	-0.125	4	0.450	0.287	0.121	-4.300	-3.634	
0.003	0.000	-0.143	4	0.450	0.287	0.070	-1.810	-3.531	
0.001	0.000	-0.438	2	0.450	0.287	0.058	-1.308	-2.824	
0.049	0.000	-0.537	4	0.450	0.287	0.239	-6.128	-4.397	
0.032	0.000	-0.635	2	0.450	0.287	0.323	-3.498	-2.517	
0.227	0.000	-0.641	1	0.450	0.286	1.359	-4.121	-1.296	
0.174	0.000	-0.433	1	0.450	0.286	1.151	-3.937	-2.303	
0.214	0.000	-0.480	2	0.450	0.287	0.923	-5.522	-2.713	
0.005	0.000	-0.283	1	0.451	0.287	0.186	-2.119	-3.677	
0.033	0.000	-0.344	1	0.451	0.287	0.456	-2.918	-3.012	
0.089	0.000	-0.473	2	0.451	0.287	0.551	-4.680	-2.730	
0.058	0.000	-0.577	2	0.451	0.287	0.438	-4.207	-2.559	
0.003	0.000	-0.430	1	0.451	0.287	0.086	-1.582	-2.322	
0.289	0.000	-0.510	1	0.451	0.287	1.595	-4.271	-1.851	
0.008	0.000	-0.304	3	0.451	0.288	0.127	-2.503	-3.460	
0.002	0.000	-0.413	3	0.452	0.288	0.068	-1.658	-3.367	
0.202	0.000	-0.482	2	0.452	0.288	0.895	-4.405	-2.709	
0.065	0.000	-0.284	2	0.452	0.288	0.467	-3.645	-3.591	
0.172	0.000	-0.356	2	0.452	0.288	0.808	-5.278	-3.144	
0.123	0.000	-0.308	2	0.452	0.288	0.664	-3.956	-3.418	
0.010	0.001	-0.222	4	0.452	0.288	0.107	-3.993	-3.365	
0.380	0.000	-0.428	1	0.452	0.288	1.216	-4.347	-2.333	
0.181	0.000	-0.515	1	0.452	0.288	1.180	-3.847	-1.824	
0.858	0.000	-0.511	1	0.452	0.288	6.190	-5.341	-1.844	
0.343	0.000	-0.411	1	0.452	0.288	1.809	-4.123	-2.453	
0.425	0.000	-0.403	1	0.452	0.288	2.168	-4.381	-2.516	
0.948	0.000	-0.351	1	0.452	0.288	10.635	-6.135	-2.952	
0.568	0.000	-0.473	1	0.452	0.288	1.782	-4.668	-2.052	
0.066	0.000	-0.636	1	0.452	0.288	0.670	-3.126	-1.315	
0.003	0.000	-0.707	1	0.452	0.288	0.145	-1.701	-1.092	
0.197	0.000	-0.623	1	0.452	0.288	1.229	-3.845	-1.360	
0.070	0.000	-0.686	1	0.453	0.288	0.692	-3.172	-1.155	
0.120	0.000	-0.702	2	0.453	0.288	0.656	-4.576	-2.502	
0.105	0.000	-0.431	2	0.453	0.288	0.608	-3.580	-2.844	
0.125	0.000	-0.689	2	0.453	0.288	0.671	-4.398	-2.502	
0.019	0.000	-0.750	1	0.453	0.288	0.218	-2.711	-0.979	
0.091	0.001	-0.522	3	0.453	0.288	0.456	-3.168	-3.476	
0.029	0.000	-0.572	1	0.453	0.289	0.435	-2.908	-1.558	
0.088	0.000	-0.558	4	0.453	0.289	0.388	-3.063	-4.504	
0.008	0.000	-0.716	3	0.453	0.289	0.131	-2.160	-3.938	
0.014	0.000	-0.439	2	0.453	0.289	0.210	-1.969	-2.820	
0.235	0.000	-0.742	1	0.454	0.289	1.375	-3.987	-0.999	
0.006	0.000	-0.454	1	0.454	0.289	0.193	-1.958	-2.168	
0.017	0.000	-0.218	2	0.454	0.289	0.172	-4.268	-4.216	
0.010	0.000	-0.417	3	0.453	0.288	0.147	-2.204	-3.368	
0.014	0.000	-0.380	4	0.454	0.289	0.147	-2.231	-3.705	
0.057	0.000	-0.343	3	0.453	0.289	0.287	-5.221	-3.395	
0.114	0.000	-0.314	2	0.454	0.289	0.639	-3.881	-3.377	
0.156	0.000	-0.464	1	0.454	0.289	1.082	-3.243	-2.105	
0.214	0.000	-0.551	1	0.454	0.289	1.308	-3.239	-1.653	
0.206	0.000	-0.678	1	0.454	0.289	0.790	-3.703	-1.179	
0.147	0.000	-0.760	1	0.454	0.289	0.644	-3.505	-0.953	
0.002	0.000	-0.572	2	0.454	0.289	0.078	-1.085	-2.564	
0.003	0.000	-0.598	1	0.454	0.289	0.132	-1.096	-1.455	
0.016	0.000	-0.583	2	0.454	0.289	0.228	-1.696	-2.553	
0.040	0.000	-0.470	1	0.454	0.289	0.514	-2.296	-2.069	
0.221	0.000	-0.381	1	0.455	0.289	1.335	-3.455	-2.691	
0.273	0.000	-0.759	1	0.455	0.289	1.535	-3.645	-0.957	
0.633	0.000	-0.655	1	0.455	0.289	3.289	-4.259	-1.249	
0.878	0.000	-0.737	1	0.455	0.289	6.721	-4.853	-1.012	
0.442	0.000	-0.677	2	0.455	0.289	1.577	-6.105	-2.504	
0.074	0.000	-0.492	1	0.455	0.289	0.439	-3.421	-1.942	
0.214	0.001	-0.583	4	0.455	0.289	0.654	-3.379	-4.635	
0.366	0.000	-0.724	1	0.455	0.289	1.904	-4.170	-1.047	
0.063	0.000	-0.511	1	0.456	0.289	0.650	-3.167	-1.846	
0.334	0.000	-0.484	1	0.456	0.290	1.774	-3.874	-1.990	
0.358	0.000	-0.605	1	0.456	0.290	1.873	-3.463	-1.428	
0.328	0.000	-0.745	1	0.456	0.290	1.748	-3.419	-0.993	
0.006	0.000	-0.653	3	0.456	0.290	0.116	-1.124	-3.761	
0.002	0.000	-0.626	1	0.456	0.290	0.061	-1.415	-1.349	
0.128	0.000	-0.759	1	0.456	0.290	0.968	-2.496	-0.956	
0.022	0.000	-0.556	2	0.456	0.290	0.268	-2.405	-2.583	
0.164	0.000	-0.715	1	0.456	0.290	1.110	-2.708	-1.070	
0.045	0.001	-0.484	3	0.456	0.290	0.313	-1.585	-3.422	
0.109	0.000	-0.707	1	0.456	0.290	0.877	-2.370	-1.092	
0.051	0.000	-0.775	2	0.456	0.290	0.410	-3.347	-2.520	
0.003	0.000	-0.684	1	0.456	0.290	0.131	-1.417	-1.161	
0.014	0.000	-0.726	1	0.456	0.290	0.297	-2.250	-1.041	
0.083	0.000	-0.729	1	0.456	0.290	0.754	-3.015	-1.033	
0.089	0.000	-0.725	1	0.456	0.290	0.785	-3.195	-1.042	
0.008	0.000	-0.666	1	0.456	0.290	0.222	-1.899	-1.215	
0.025	0.000	-0.628	2	0.456	0.290	0.281	-2.630	-2.520	
0.081	0.000	-0.687	1	0.456	0.290	0.746	-2.484	-1.149	
0.114	0.002	-0.525	2	0.456	0.290	0.637	-2.783	-2.627	
0.007	0.000	-0.513	2	0.456	0.290	0.145	-1.421	-2.647	
0.041	0.000	-0.627	2	0.456	0.290	0.365	-2.911	-2.521	
0.001	0.000	-0.699	2	0.456	0.290	0.059	-0.960	-2.502	
0.050	0.000	-0.626	3	0.456	0.290	0.332	-2.186	-3.694	
0.091	0.000	-0.352	3	0.456	0.290	0.456	-2.553	-3.385	
0.061	0.000	-0.262	4	0.456	0.291	0.318	-3.147	-3.393	
0.005	0.000	-0.393	2	0.456	0.290	0.130	-1.662	-2.978	
0.121	0.000	-0.634	2	0.457	0.291	0.659	-4.330	-2.517	
0.032	0.000	-0.752	1	0.456	0.290	0.285	-1.722	-0.973	
0.055	0.000	-0.670	1	0.456	0.291	0.375	-2.237	-1.202	
0.025	0.000	-0.770	2	0.456	0.290	0.283	-3.071	-2.517	
0.015	0.000	-0.769	2	0.456	0.291	0.219	-2.382	-2.517	
0.081	0.000	-0.658	2	0.456	0.291	0.527	-4.289	-2.508	
0.013	0.000	-0.349	3	0.457	0.291	0.164	-2.655	-3.389	
0.002	0.000	-0.592	2	0.456	0.291	0.075	-1.465	-2.545	
0.137	0.000	-0.554	2	0.457	0.291	0.703	-3.161	-2.586	
0.062	0.000	-0.439	1	0.457	0.291	0.638	-3.163	-2.262	
0.250	0.000	-0.484	3	0.457	0.292	0.836	-6.472	-3.422	
0.237	0.001	-0.571	2	0.457	0.292	0.992	-2.735	-2.566	
0.579	0.000	-0.506	1	0.457	0.292	2.935	-4.891	-1.868	
0.551	0.000	-0.309	1	0.457	0.292	2.774	-4.840	-3.371	
0.036	0.000	-0.366	1	0.457	0.292	0.485	-3.081	-2.813	
0.017	0.000	-0.488	1	0.457	0.292	0.328	-2.656	-1.968	
0.131	0.000	-0.253	4	0.457	0.293	0.487	-4.400	-3.383	
0.055	0.000	-0.360	2	0.458	0.293	0.428	-2.366	-3.125	
0.181	0.000	-0.191	3	0.458	0.293	0.681	-3.894	-3.983	
0.181	0.000	-0.250	1	0.458	0.292	1.184	-3.544	-4.136	
0.238	0.000	-0.595	1	0.458	0.293	1.410	-3.952	-1.464	
0.078	0.000	-0.562	1	0.458	0.293	0.724	-3.289	-1.603	
0.191	0.000	-0.650	1	0.458	0.293	1.219	-3.767	-1.269	
0.049	0.000	-0.598	1	0.458	0.293	0.573	-3.016	-1.455	
0.241	0.000	-0.393	1	0.458	0.293	1.420	-3.838	-2.591	
0.029	0.000	-0.438	2	0.458	0.293	0.305	-2.989	-2.822	
0.488	0.001	-0.446	1	0.458	0.293	1.516	-4.570	-2.220	
0.030	0.000	-0.612	2	0.458	0.293	0.310	-2.587	-2.530	
0.191	0.000	-0.469	1	0.458	0.293	0.754	-3.876	-2.077	
0.019	0.000	-0.238	3	0.458	0.293	0.200	-2.621	-3.687	
0.026	0.000	-0.429	1	0.459	0.294	0.253	-2.710	-2.327	
0.005	0.000	-0.385	1	0.459	0.294	0.114	-1.967	-2.658	
0.128	0.001	-0.518	3	0.459	0.294	0.556	-4.193	-3.470	
0.003	0.000	-0.446	2	0.459	0.294	0.091	-1.333	-2.800	
0.011	0.000	-0.435	2	0.459	0.293	0.185	-2.142	-2.832	
0.247	0.000	-0.377	1	0.459	0.293	1.444	-4.007	-2.724	
0.042	0.000	-0.713	2	0.459	0.294	0.371	-2.805	-2.503	
0.023	0.000	-0.470	3	0.459	0.294	0.219	-2.133	-3.406	
0.071	0.001	-0.308	3	0.459	0.293	0.399	-2.309	-3.450	
0.074	0.000	-0.415	1	0.459	0.294	0.709	-2.899	-2.426	
0.028	0.001	-0.327	1	0.459	0.294	0.427	-2.701	-3.188	
0.071	0.000	-0.228	3	0.459	0.294	0.399	-2.740	-3.738	
0.020	0.000	-0.180	2	0.459	0.294	0.253	-2.474	-4.736	
0.008	0.000	-0.083	3	0.459	0.293	0.132	-1.923	-5.637	
0.003	0.000	-0.098	4	0.459	0.293	0.070	-1.470	-3.880	
0.096	0.000	-0.158	2	0.459	0.293	0.575	-0.920	-5.120	
0.086	0.000	-0.261	3	0.459	0.293	0.442	-1.392	-3.588	
0.086	0.001	-0.159	4	0.459	0.293	0.383	-2.376	-3.464	
0.021	0.000	-0.167	4	0.459	0.293	0.185	-2.303	-3.438	
0.048	0.000	-0.188	4	0.459	0.292	0.281	-2.626	-3.391	
0.088	0.000	-0.259	3	0.459	0.292	0.450	-2.036	-3.594	
0.073	0.000	-0.229	1	0.458	0.293	0.705	-3.122	-4.462	
0.238	0.000	-0.305	1	0.458	0.292	1.400	-3.915	-3.420	
0.081	0.000	-0.478	1	0.459	0.293	0.743	-3.160	-2.022	
0.140	0.000	-0.743	1	0.458	0.292	1.003	-3.677	-0.997	
0.108	0.000	-0.733	2	0.458	0.293	0.616	-1.993	-2.506	
0.001	0.000	-0.741	1	0.459	0.293	0.089	-1.183	-1.002	
0.072	0.000	-0.716	2	0.458	0.293	0.491	-1.488	-2.503	
0.210	0.001	-0.642	2	0.459	0.293	0.910	-1.885	-2.514	
0.089	0.001	-0.713	2	0.459	0.293	0.551	-1.339	-2.503	
0.034	0.000	-0.741	2	0.458	0.293	0.331	-2.526	-2.508	
0.115	0.000	-0.701	1	0.459	0.293	0.905	-2.814	-1.109	
0.252	0.000	-0.636	2	0.459	0.293	1.024	-2.485	-2.516	
0.014	0.000	-0.703	1	0.459	0.293	0.186	-1.896	-1.103	
0.030	0.001	-0.501	1	0.459	0.293	0.441	-2.403	-1.893	
0.061	0.001	-0.576	2	0.459	0.293	0.453	-3.429	-2.561	
0.008	0.000	-0.386	1	0.459	0.293	0.230	-1.953	-2.647	
0.059	0.000	-0.563	2	0.459	0.293	0.442	-3.319	-2.574	
0.355	0.000	-0.224	2	0.459	0.293	1.317	-5.505	-4.151	
0.051	0.000	-0.328	1	0.459	0.293	0.583	-2.820	-3.172	
0.003	0.000	-0.329	3	0.459	0.293	0.082	-1.389	-3.413	
0.049	0.000	-0.299	1	0.459	0.293	0.573	-2.848	-3.486	
0.002	0.000	-0.436	1	0.459	0.293	0.110	-1.498	-2.281	
0.001	0.000	-0.647	3	0.459	0.293	0.043	-1.645	-3.746	
0.138	0.000	-0.722	1	0.459	0.293	1.004	-3.410	-1.053	
0.008	0.000	-0.593	1	0.459	0.293	0.224	-2.000	-1.474	
0.124	0.001	-0.454	2	0.459	0.293	0.666	-2.425	-2.778	
0.049	0.000	-0.405	4	0.459	0.293	0.284	-1.585	-3.797	
0.134	0.001	-0.225	2	0.459	0.292	0.697	-2.121	-4.144	
0.171	0.000	-0.327	3	0.458	0.292	0.655	-1.073	-3.416	
0.011	0.000	-0.251	2	0.458	0.292	0.183	-1.082	-3.871	
0.128	0.001	-0.258	2	0.458	0.292	0.676	-0.046	-3.810	
0.197	0.000	-0.334	2	0.457	0.292	0.875	-1.326	-3.258	
0.051	0.000	-0.334	1	0.457	0.291	0.580	-3.197	-3.110	
0.079	0.000	-0.307	2	0.457	0.292	0.518	-3.365	-3.428	
0.011	0.000	-0.438	2	0.457	0.292	0.189	-1.963	-2.823	
0.072	0.000	-0.426	2	0.457	0.292	0.496	-3.678	-2.861	
0.051	0.000	-0.470	3	0.457	0.292	0.335	-3.352	-3.406	
0.055	0.000	-0.548	1	0.457	0.292	0.602	-3.287	-1.662	
0.341	0.001	-0.525	4	0.457	0.292	0.899	-5.550	-4.337	
0.107	0.000	-0.420	1	0.457	0.292	0.538	-3.646	-2.391	
0.004	0.000	-0.459	3	0.457	0.292	0.091	-1.767	-3.394	
0.026	0.000	-0.380	4	0.457	0.292	0.205	-2.426	-3.705	
0.026	0.000	-0.380	2	0.457	0.292	0.287	-1.683	-3.032	
0.247	0.000	-0.616	1	0.457	0.292	1.423	-4.127	-1.388	
0.792	0.000	-0.554	1	0.457	0.292	4.886	-5.222	-1.636	
0.733	0.000	-0.625	1	0.457	0.292	4.156	-4.879	-1.352	
0.447	0.000	-0.726	2	0.457	0.291	1.589	-5.091	-2.504	
0.442	0.000	-0.591	1	0.457	0.292	2.244	-4.568	-1.481	
0.312	0.001	-0.500	2	0.457	0.292	1.190	-2.712	-2.672	
0.192	0.000	-0.590	2	0.457	0.292	0.859	-2.090	-2.547	
0.385	0.000	-0.719	1	0.457	0.291	1.995	-4.383	-1.060	
0.468	0.000	-0.762	1	0.457	0.291	2.353	-4.562	-0.950	
0.160	0.000	-0.719	1	0.457	0.291	1.092	-3.807	-1.060	
0.278	0.000	-0.672	1	0.457	0.291	1.539	-4.195	-1.197	
0.027	0.000	-0.685	2	0.457	0.291	0.294	-3.029	-2.503	
0.003	0.000	-0.661	3	0.457	0.291	0.075	-1.705	-3.784	
0.088	0.000	-0.537	1	0.457	0.291	0.780	-3.546	-1.714	
0.023	0.000	-0.443	1	0.457	0.291	0.379	-2.832	-2.237	
0.104	0.000	-0.491	2	0.457	0.291	0.603	-3.741	-2.689	
0.130	0.000	-0.418	1	0.457	0.291	0.960	-3.752	-2.404	
0.037	0.001	-0.244	4	0.457	0.291	0.247	-3.502	-3.374	
0.038	0.000	-0.362	3	0.457	0.291	0.286	-3.482	-3.377	
0.021	0.000	-0.493	3	0.457	0.291	0.214	-2.618	-3.434	
0.218	0.000	-0.368	1	0.458	0.291	1.324	-3.932	-2.796	
0.011	0.000	-0.251	4	0.458	0.291	0.112	-3.837	-3.380	
0.195	0.000	-0.399	2	0.458	0.291	0.869	-4.628	-2.957	
0.013	0.000	-0.350	4	0.458	0.291	0.144	-2.484	-3.602	
0.248	0.000	-0.450	1	0.458	0.291	1.440	-4.170	-2.188	
0.021	0.000	-0.704	1	0.458	0.291	0.360	-2.746	-1.100	
0.613	0.000	-0.519	1	0.458	0.291	3.155	-4.950	-1.804	
0.301	0.000	-0.724	1	0.458	0.291	1.018	-4.176	-1.047	
0.001	0.000	-0.532	4	0.458	0.291	0.041	-1.336	-4.370	
0.099	0.000	-0.740	1	0.458	0.291	0.831	-3.551	-1.005	
0.291	0.000	-0.458	1	0.458	0.292	0.996	-4.032	-2.139	
0.125	0.000	-0.397	1	0.459	0.292	0.947	-3.763	-2.562	
0.048	0.000	-0.418	2	0.459	0.292	0.400	-3.572	-2.886	
0.033	0.001	-0.363	2	0.459	0.292	0.329	-2.869	-3.111	
0.005	0.000	-0.305	4	0.459	0.292	0.078	-3.496	-3.475	
0.005	0.000	-0.082	4	0.459	0.292	0.090	-2.067	-4.083	
0.007	0.000	-0.233	3	0.459	0.292	0.125	-2.125	-3.709	
0.384	0.000	-0.276	2	0.459	0.292	1.402	-5.928	-3.656	
0.231	0.001	-0.101	4	0.459	0.292	0.686	-5.643	-3.840	
0.004	0.000	-0.380	3	0.459	0.292	0.091	-1.931	-3.368	
0.006	0.000	-0.537	2	0.460	0.293	0.134	-1.842	-2.609	
0.106	0.000	-0.415	1	0.460	0.293	0.865	-3.555	-2.428	
0.052	0.000	-0.518	2	0.460	0.293	0.414	-2.372	-2.639	
0.014	0.000	-0.638	2	0.460	0.293	0.212	-2.298	-2.515	
0.001	0.000	-0.731	2	0.460	0.293	0.059	-1.246	-2.505	
0.440	0.000	-0.442	2	0.460	0.293	1.574	-6.084	-2.812	
0.098	0.000	-0.392	1	0.460	0.293	0.511	-3.111	-2.599	
0.006	0.000	-0.413	2	0.460	0.293	0.134	-2.162	-2.905	
0.003	0.000	-0.365	3	0.459	0.293	0.060	-2.311	-3.375	
0.021	0.000	-0.422	1	0.459	0.293	0.365	-2.713	-2.381	
0.054	0.000	-0.214	4	0.459	0.293	0.253	-5.531	-3.366	
0.090	0.001	-0.435	3	0.460	0.293	0.456	-4.336	-3.377	
0.001	0.000	-0.528	1	0.459	0.293	0.083	-1.317	-1.756	
0.025	0.000	-0.569	1	0.459	0.293	0.399	-2.849	-1.571	
0.428	0.000	-0.645	1	0.460	0.293	2.168	-4.555	-1.285	
0.215	0.000	-0.635	1	0.460	0.293	1.311	-4.075	-1.318	
0.005	0.000	-0.693	1	0.460	0.293	0.178	-2.081	-1.132	
0.003	0.000	-0.627	1	0.460	0.293	0.135	-1.804	-1.347	
0.031	0.000	-0.371	2	0.460	0.293	0.313	-2.597	-3.070	
0.004	0.000	-0.310	2	0.460	0.293	0.118	-2.141	-3.407	
0.142	0.001	-0.232	3	0.460	0.293	0.586	-4.558	-3.717	
0.252	0.000	-0.388	1	0.460	0.293	1.442	-4.131	-2.631	
0.268	0.000	-0.548	1	0.460	0.293	1.504	-4.123	-1.666	
0.071	0.000	-0.469	1	0.460	0.293	0.691	-3.028	-2.075	
0.200	0.000	-0.448	1	0.460	0.293	0.778	-3.957	-2.201	
0.040	0.001	-0.556	1	0.460	0.293	0.507	-2.822	-1.629	
0.001	0.000	-0.474	1	0.460	0.293	0.085	-0.862	-2.047	
0.015	0.000	-0.272	1	0.460	0.293	0.310	-2.331	-3.822	
0.017	0.000	-0.170	2	0.461	0.293	0.229	-2.558	-4.894	
0.023	0.000	-0.280	1	0.461	0.293	0.239	-2.778	-3.718	
0.049	0.000	-0.389	1	0.461	0.293	0.569	-3.194	-2.626	
0.346	0.000	-0.124	2	0.461	0.293	1.289	-5.912	-5.845	
0.518	0.000	-0.410	1	0.461	0.293	1.611	-4.526	-2.466	
0.719	0.000	-0.567	2	0.461	0.293	2.824	-4.760	-2.570	
0.710	0.001	-0.409	2	0.461	0.293	2.760	-4.435	-2.918	
0.839	0.001	-0.421	1	0.461	0.293	5.719	-4.966	-2.386	
0.801	0.000	-0.643	1	0.461	0.293	5.030	-4.830	-1.291	
0.574	0.001	-0.648	3	0.461	0.293	1.675	-5.216	-3.749	
0.534	0.000	-0.676	1	0.461	0.293	2.659	-4.486	-1.184	
0.182	0.000	-0.722	1	0.461	0.293	1.172	-3.655	-1.052	
0.195	0.000	-0.474	1	0.461	0.294	1.236	-3.568	-2.045	
0.015	0.000	-0.389	2	0.461	0.293	0.217	-1.309	-2.996	
0.020	0.000	-0.492	3	0.461	0.293	0.209	-2.100	-3.433	
0.424	0.000	-0.472	1	0.462	0.294	2.151	-3.916	-2.059	
0.298	0.000	-0.718	1	0.462	0.294	1.644	-3.780	-1.062	
0.018	0.000	-0.563	1	0.462	0.294	0.342	-2.408	-1.599	
0.144	0.000	-0.386	3	0.462	0.294	0.593	-3.792	-3.366	
0.446	0.000	-0.330	1	0.462	0.294	2.247	-4.089	-3.154	
0.907	0.001	-0.315	2	0.462	0.294	5.503	-6.265	-3.376	
0.797	0.000	-0.480	1	0.462	0.294	4.966	-4.945	-2.012	
0.374	0.000	-0.641	1	0.462	0.294	1.935	-3.883	-1.296	
0.039	0.001	-0.610	1	0.462	0.294	0.503	-2.581	-1.407	
0.034	0.000	-0.475	2	0.462	0.294	0.332	-1.810	-2.727	
0.010	0.000	-0.468	1	0.462	0.294	0.253	-1.833	-2.079	
0.082	0.000	-0.215	4	0.462	0.294	0.374	-3.614	-3.366	
0.239	0.000	-0.137	3	0.462	0.295	0.808	-4.501	-4.546	
0.034	0.000	-0.277	4	0.463	0.295	0.235	-2.738	-3.418	
0.268	0.000	-0.281	1	0.463	0.295	1.524	-4.006	-3.708	
0.056	0.000	-0.300	4	0.463	0.295	0.305	-3.591	-3.463	
0.066	0.000	-0.281	1	0.463	0.295	0.668	-3.091	-3.704	
0.014	0.000	-0.570	1	0.463	0.295	0.301	-2.039	-1.567	
0.004	0.000	-0.549	1	0.463	0.295	0.157	-1.241	-1.661	
0.256	0.001	-0.427	3	0.463	0.295	0.847	-3.701	-3.372	
0.031	0.000	-0.385	3	0.463	0.295	0.259	-1.596	-3.367	
0.003	0.001	-0.307	2	0.463	0.295	0.090	0.149	-3.427	
0.002	0.000	-0.556	2	0.463	0.295	0.062	-0.557	-2.583	
0.115	0.001	-0.521	1	0.464	0.295	0.903	-1.571	-1.792	
0.084	0.000	-0.318	4	0.464	0.295	0.380	-1.891	-3.509	
0.006	0.000	-0.314	2	0.464	0.295	0.132	-0.279	-3.382	
0.004	0.000	-0.230	2	0.464	0.295	0.111	-0.041	-4.086	
0.022	0.000	-0.333	1	0.464	0.295	0.379	-1.058	-3.121	
0.054	0.001	-0.425	3	0.464	0.295	0.346	-0.933	-3.371	
0.002	0.000	-0.469	2	0.464	0.296	0.072	-0.456	-2.741	
0.001	0.000	-0.259	1	0.464	0.296	0.097	-0.433	-4.008	
0.313	0.001	-0.478	2	0.464	0.296	0.891	-6.317	-2.719	
0.518	0.001	-0.577	2	0.464	0.296	1.830	-4.310	-2.559	
0.436	0.001	-0.764	2	0.464	0.296	1.556	-3.671	-2.515	
0.408	0.000	-0.712	1	0.464	0.296	2.084	-3.834	-1.079	
0.097	0.000	-0.651	1	0.464	0.296	0.822	-2.907	-1.264	
0.021	0.000	-0.740	1	0.464	0.296	0.365	-2.180	-1.004	
0.011	0.000	-0.617	1	0.464	0.296	0.264	-2.213	-1.381	
0.019	0.000	-0.234	3	0.464	0.296	0.203	-2.322	-3.707	
0.003	0.000	-0.263	2	0.464	0.296	0.104	-1.500	-3.761	
0.412	0.001	-0.509	2	0.464	0.296	1.486	-5.784	-2.655	
0.631	0.002	-0.617	2	0.464	0.296	2.315	-4.380	-2.527	
0.873	0.000	-0.710	1	0.464	0.296	6.598	-5.502	-1.084	
0.653	0.000	-0.551	2	0.464	0.296	2.421	-5.060	-2.589	
0.402	0.000	-0.652	1	0.464	0.296	2.057	-4.436	-1.261	
0.458	0.001	-0.735	1	0.464	0.296	2.301	-4.442	-1.017	
0.195	0.002	-0.499	3	0.464	0.296	0.713	-2.164	-3.442	
0.295	0.000	-0.578	1	0.464	0.296	1.606	-4.279	-1.533	
0.033	0.000	-0.737	3	0.464	0.296	0.267	-1.130	-4.001	
0.035	0.000	-0.660	1	0.464	0.296	0.477	-2.935	-1.236	
0.059	0.000	-0.705	1	0.464	0.296	0.621	-3.278	-1.097	
0.032	0.001	-0.733	2	0.464	0.296	0.323	-1.070	-2.506	
0.014	0.000	-0.631	1	0.464	0.296	0.295	-2.232	-1.331	
0.020	0.000	-0.526	2	0.464	0.295	0.255	-2.310	-2.626	
0.020	0.000	-0.557	2	0.464	0.295	0.251	-1.008	-2.582	
0.007	0.000	-0.588	2	0.464	0.295	0.111	-3.401	-2.549	
0.504	0.000	-0.620	1	0.464	0.295	1.565	-4.678	-1.370	
0.055	0.000	-0.381	3	0.464	0.296	0.350	-2.657	-3.368	
0.020	0.000	-0.713	2	0.464	0.296	0.251	-1.698	-2.503	
0.047	0.001	-0.726	2	0.464	0.296	0.394	-0.344	-2.504	
0.141	0.000	-0.612	3	0.464	0.296	0.585	-2.188	-3.658	
0.328	0.000	-0.509	2	0.464	0.296	1.239	-5.154	-2.655	
0.323	0.000	-0.489	1	0.464	0.296	1.734	-4.227	-1.958	
0.043	0.000	-0.469	2	0.464	0.296	0.372	-1.880	-2.740	
0.046	0.001	-0.460	4	0.464	0.296	0.276	-2.286	-4.029	
0.057	0.000	-0.583	3	0.464	0.296	0.356	-1.982	-3.593	
0.018	0.001	-0.499	1	0.465	0.296	0.340	-2.270	-1.903	
0.103	0.001	-0.637	3	0.464	0.296	0.489	-1.794	-3.719	
0.005	0.000	-0.693	2	0.464	0.296	0.131	-1.721	-2.502	
0.028	0.001	-0.749	2	0.464	0.296	0.302	0.144	-2.510	
0.008	0.000	-0.651	3	0.464	0.296	0.105	-2.869	-3.757	
0.006	0.000	-0.440	2	0.464	0.296	0.134	-0.979	-2.818	
0.034	0.000	-0.396	4	0.464	0.296	0.237	-2.779	-3.761	
0.105	0.000	-0.382	2	0.464	0.296	0.607	-1.009	-3.024	
0.036	0.000	-0.564	2	0.464	0.296	0.342	-1.818	-2.573	
0.071	0.001	-0.611	2	0.464	0.296	0.488	-0.707	-2.530	
0.331	0.001	-0.775	2	0.464	0.296	1.244	-2.008	-2.520	
0.034	0.000	-0.570	4	0.464	0.296	0.233	-1.046	-4.562	
0.051	0.001	-0.579	2	0.464	0.296	0.409	-1.152	-2.558	
0.153	0.000	-0.547	2	0.464	0.296	0.753	-1.182	-2.594	
0.208	0.000	-0.611	1	0.464	0.296	1.273	-3.695	-1.404	
0.434	0.000	-0.633	1	0.464	0.296	2.194	-3.779	-1.325	
0.483	0.000	-0.534	1	0.464	0.296	2.424	-3.869	-1.728	
0.133	0.000	-0.497	2	0.464	0.296	0.695	-4.052	-2.678	
0.210	0.000	-0.431	1	0.464	0.295	1.291	-3.286	-2.317	
0.101	0.001	-0.453	3	0.463	0.296	0.485	-1.574	-3.389	
0.199	0.000	-0.404	2	0.463	0.296	0.881	-1.842	-2.936	
0.028	0.000	-0.601	1	0.464	0.296	0.265	-2.938	-1.443	
